transaction_id,user_id,transaction_amount,transaction_type,payment_mode,device_type,device_location,account_age_days,transaction_hour,previous_failed_attempts,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud_label,fraud_category
T4416,U1577,24507.72,Withdrawal,Card,Android,Mumbai,494.0,19.0,4.0,12317.96,0.0,0.6043000000000001,7.0,0,A
T4417,U4126,20801.38,Withdrawal,UPI,Android,Delhi,445.0,3.0,2.3,12568.44,0.0,0.594,3.0,0,A
T4418,U7133,1249.05,Payment,NetBanking,Android,Mumbai,1720.0,17.0,0.0,4534.9,0.0,0.014,8.0,0,A
T4419,U2233,16801.81,Withdrawal,NetBanking,Web,Mumbai,1565.0,9.0,1.0,10045.13,0.0,0.26,7.0,1,B
T4420,U5314,8895.26,Payment,Wallet,Android,Chennai,1641.0,21.0,2.2,15409.76,0.0,0.666,1.0,0,A
T4421,U7468,4966.29,Withdrawal,Card,Android,Delhi,1514.0,21.0,2.0,18219.93,0.0,0.4608999999999999,4.0,0,A
T4422,U2011,47838.19,Withdrawal,Card,Web,Hyderabad,189.0,18.0,0.0,2242.0,0.0,0.2,7.0,0,A
T4423,U9874,29988.02,Payment,Card,iOS,Hyderabad,1640.0,16.0,0.0,10080.93,0.0,0.062,5.0,0,A
T4424,U7744,36446.38,Withdrawal,UPI,Android,Hyderabad,1104.0,9.0,0.0,10248.68,0.0,0.747,3.0,0,A
T4425,U3487,15802.42,Withdrawal,Card,iOS,Bangalore,1735.0,3.0,1.0,15500.6,0.0,0.448,2.0,0,A
T4426,U4382,19687.7,Payment,UPI,Android,Hyderabad,910.0,4.0,2.1,21330.03,0.0,0.888,9.0,0,A
T4427,U1324,11884.35,Transfer,UPI,iOS,Bangalore,1474.0,6.0,0.0,19093.46,0.0,0.362,6.0,1,B
T4428,U8855,4893.44,Payment,UPI,iOS,Mumbai,653.0,18.0,1.0,17169.47,0.0,0.435,1.0,0,A
T4429,U1137,8992.63,Withdrawal,NetBanking,Web,Hyderabad,148.0,18.0,1.0,8813.42,0.0,0.495,5.0,0,A
T4430,U1991,39885.83,Transfer,UPI,Web,Chennai,796.0,7.0,1.0,25187.79,0.0,0.861,7.0,0,A
T4431,U6158,33893.41,Transfer,Card,Android,Delhi,111.0,0.0,1.3,23580.25,0.0,0.4002,8.0,0,A
T4432,U7366,27369.1,Transfer,Card,Android,Delhi,477.0,23.0,4.0,5590.02,0.0,0.052,5.0,0,A
T4433,U2554,23780.74,Payment,NetBanking,Web,Mumbai,292.0,7.0,1.0,19688.43,0.0,0.627,1.0,0,A
T4434,U1275,46125.59,Transfer,NetBanking,Android,Delhi,1062.0,18.0,3.0,27208.97,0.0,0.826,2.0,0,A
T4435,U4262,3683.11,Transfer,Wallet,Android,Delhi,27.0,16.0,2.7,13124.48,0.0,0.556,4.0,0,A
T4436,U7731,14066.01,Transfer,NetBanking,Web,Mumbai,1966.0,8.0,1.0,27750.6,0.0,0.32,1.0,0,A
T4437,U5752,17529.4,Withdrawal,Wallet,iOS,Mumbai,1990.0,19.0,3.0,18204.041,1.0,0.63,4.0,0,A
T4438,U2353,39132.17,Payment,UPI,Android,Mumbai,765.0,22.0,1.8,15535.58,0.0,0.991,6.0,0,A
T4439,U2768,28031.0,Payment,Card,Web,Chennai,696.0,15.0,3.0,7762.47,0.0,0.574,6.0,0,A
T4440,U9856,12071.49,Withdrawal,Wallet,Android,Mumbai,1541.0,8.0,4.0,7938.51,0.0,0.315,2.0,0,A
T4441,U4565,26771.212,Transfer,Wallet,Android,Mumbai,610.0,18.0,3.0,26338.66,0.0,0.244,1.0,0,A
T4442,U7733,41539.61,Withdrawal,Wallet,Web,Mumbai,1053.0,15.0,1.0,9413.83,0.0,0.998,8.0,0,A
T4443,U9489,11271.64,Withdrawal,NetBanking,Web,Hyderabad,1359.0,20.0,0.0,16414.916,0.0,0.85,9.0,0,A
T4444,U2572,19996.66,Transfer,NetBanking,Android,Hyderabad,1140.3,12.0,2.0,16236.69,0.0,0.279,9.0,1,B
T4445,U2226,20513.16,Transfer,NetBanking,Android,Chennai,442.0,18.0,3.0,29128.8,0.0,0.262,7.0,0,A
T4446,U6278,16752.948,Payment,Wallet,iOS,Chennai,1099.0,4.0,2.0,21130.915,0.0,0.804,4.0,0,A
T4447,U4302,9085.55,Transfer,UPI,iOS,Delhi,1051.0,1.0,4.0,8660.37,1.0,0.992,2.0,0,A
T4448,U4666,39967.94,Withdrawal,Card,Web,Hyderabad,783.1,3.0,3.0,14138.14,0.0,0.466,7.0,1,C
T4449,U9584,16742.93,Withdrawal,NetBanking,Android,Chennai,385.0,11.0,2.6,24931.36,0.0,0.227,6.0,0,A
T4450,U6992,36556.97,Transfer,UPI,Web,Chennai,1634.0,17.0,2.0,8139.96,0.0,0.23,7.0,0,A
T4451,U8817,21029.55,Payment,NetBanking,Web,Delhi,1373.0,2.0,3.0,10376.19,0.0,0.797,1.0,0,A
T4452,U3841,28939.07,Withdrawal,NetBanking,Android,Mumbai,906.0,20.0,3.0,11596.4,0.0,0.605,4.0,0,A
T4453,U6127,41638.96,Transfer,Wallet,iOS,Bangalore,1020.0,18.0,0.0,11451.06,0.0,0.634,1.0,0,A
T4454,U5258,40218.07,Payment,Wallet,Web,Delhi,725.0,21.0,2.0,6090.32,0.0,0.194,7.0,0,A
T4455,U7098,22340.432,Payment,NetBanking,Web,Bangalore,1266.0,3.0,1.0,27478.41,0.0,0.13,6.0,0,A
T4456,U4719,3027.89,Withdrawal,Card,Android,Delhi,1137.0,3.0,2.4,23808.02,0.0,0.534,8.0,0,A
T4457,U8010,34617.93,Withdrawal,NetBanking,iOS,Delhi,1033.0,15.0,4.0,29271.72,0.0,0.915,2.0,0,A
T4458,U8077,7042.37,Payment,Card,iOS,Mumbai,1989.0,10.0,0.0,11192.71,1.0,0.355,8.0,0,A
T4459,U7966,20820.14,Payment,UPI,Android,Chennai,1656.0,12.0,2.0,1454.33,1.0,0.758,6.5,0,A
T4460,U8153,27451.99,Payment,NetBanking,Web,Hyderabad,746.0,20.0,2.0,3553.48,0.0,0.884,2.0,0,A
T4461,U3557,20166.84,Transfer,Card,Android,Delhi,230.0,10.0,0.0,10788.76,0.0,0.599,7.0,0,A
T4462,U7635,26004.6,Withdrawal,UPI,Android,Mumbai,1995.0,6.0,0.0,27340.82,0.0,0.424,3.0,0,A
T4463,U5716,49826.49,Payment,UPI,iOS,Bangalore,1059.0,13.0,4.0,29434.43,0.0,0.039,5.0,0,A
T4464,U1140,6804.1,Withdrawal,Wallet,Web,Chennai,1097.0,3.0,1.0,24677.71,0.0,0.337,8.0,0,A
T4465,U2291,33789.03,Withdrawal,UPI,Web,Delhi,263.0,7.0,2.0,7228.92,0.0,0.322,1.0,0,A
T4466,U2405,19830.25,Withdrawal,Wallet,iOS,Bangalore,1282.0,11.0,0.0,19825.01,0.0,0.566,1.0,0,A
T4467,U6970,6693.84,Payment,UPI,Web,Delhi,745.0,12.0,2.0,17938.56,0.0,0.764,8.0,0,A
T4468,U3630,7978.9,Transfer,UPI,Web,Hyderabad,835.0,8.0,1.0,24715.25,0.0,0.711,6.0,0,A
T4469,U3775,18387.566,Payment,NetBanking,Android,Hyderabad,1164.0,8.0,2.0,15341.51,0.0,0.87,3.0,1,B
T4470,U8162,43986.09,Withdrawal,Card,Web,Chennai,39.0,1.0,2.0,9612.08,0.0,0.047,8.0,0,A
T4471,U6544,45356.75,Payment,Wallet,Android,Bangalore,796.0,2.0,0.0,676.4,1.0,0.605,8.0,0,A
T4472,U5135,49577.06,Payment,NetBanking,Web,Hyderabad,19.0,20.0,0.0,23871.28,1.0,0.189,9.0,0,A
T4473,U6463,10455.35,Withdrawal,Card,Web,Mumbai,1122.0,11.0,0.0,15954.43,0.0,0.973,6.0,0,A
T4474,U5787,17804.19,Withdrawal,UPI,Web,Chennai,439.0,16.0,1.0,16072.2,0.0,0.409,7.0,0,A
T4475,U9172,33477.49,Payment,Wallet,Web,Delhi,1180.0,3.0,3.0,28716.16,0.0,0.624,6.0,0,A
T4476,U7274,24215.94,Payment,Wallet,iOS,Bangalore,1160.0,13.0,1.0,14638.2,0.0,0.352,3.0,0,A
T4477,U1065,20948.56,Payment,Wallet,Web,Bangalore,707.0,20.0,0.0,9542.46,0.0,0.22,9.0,0,A
T4478,U2161,17922.67,Payment,UPI,Web,Mumbai,133.0,8.0,4.0,10261.16,0.0,0.688,1.0,0,A
T4479,U7647,29709.34,Transfer,Card,Android,Hyderabad,1652.0,7.0,2.0,14860.034,0.0,0.4024000000000001,5.0,0,A
T4480,U2337,28800.89,Payment,NetBanking,Android,Bangalore,1374.0,0.0,2.0,3758.3,0.0,0.059,6.0,0,A
T4481,U7825,8114.82,Transfer,Wallet,iOS,Mumbai,1551.0,12.0,2.0,1409.88,0.0,0.825,6.0,0,A
T4482,U1781,23613.4,Withdrawal,UPI,iOS,Mumbai,60.0,2.0,2.0,7373.48,1.0,0.342,1.0,0,A
T4483,U8022,27695.92,Transfer,Card,Web,Delhi,407.0,13.0,4.0,2033.1,0.0,0.121,8.0,0,A
T4484,U5770,28535.83,Withdrawal,Card,Web,Mumbai,323.0,18.0,0.0,10000.38,0.0,0.713,1.0,0,A
T4485,U9135,10544.85,Transfer,NetBanking,Web,Chennai,657.0,5.0,3.0,3871.27,0.0,0.082,3.0,0,A
T4486,U1456,37126.46,Withdrawal,Wallet,Web,Bangalore,523.0,3.0,2.0,27545.78,0.0,0.728,8.0,0,A
T4487,U4191,1308.69,Payment,UPI,Web,Chennai,511.0,19.0,3.0,28157.68,0.0,0.436,8.0,0,A
T4488,U9591,17773.85,Transfer,Card,Android,Mumbai,539.0,0.0,1.9,18143.35,0.0,0.165,1.0,1,B
T4489,U7276,39021.62,Transfer,UPI,Android,Mumbai,1794.0,9.0,1.0,24184.08,1.0,0.157,4.4,0,A
T4490,U9743,28216.45,Withdrawal,Card,Web,Chennai,706.0,12.0,2.0,20348.62,1.0,0.748,8.0,0,A
T4491,U6797,13095.06,Withdrawal,Wallet,Android,Delhi,743.0,11.0,0.0,24352.16,0.0,0.828,2.0,0,A
T4492,U3437,34762.91,Transfer,Wallet,Web,Mumbai,1773.0,10.0,4.0,19230.24,0.0,0.686,5.0,0,A
T4493,U5489,28391.18,Withdrawal,NetBanking,Web,Chennai,869.0,3.0,2.0,12962.79,1.0,0.721,8.0,0,A
T4494,U3854,39822.37,Payment,Card,iOS,Chennai,428.0,16.0,1.0,26225.26,0.0,0.848,5.0,0,A
T4495,U6239,36764.51,Transfer,UPI,Android,Bangalore,1082.7,14.0,1.0,13198.19,1.0,0.429,4.5,0,A
T4496,U2670,30524.89,Payment,Card,Android,Delhi,321.0,20.0,3.0,11946.75,0.0,0.168,6.0,0,A
T4497,U4952,24434.47,Transfer,UPI,iOS,Hyderabad,1005.0,2.0,4.0,18769.06,0.0,0.377,5.0,0,A
T4498,U2536,6702.45,Payment,NetBanking,Android,Chennai,731.0,9.0,2.0,28144.16,0.0,0.5264,3.0,0,A
T4499,U6098,13103.58,Transfer,Card,iOS,Bangalore,1332.0,20.0,0.0,13321.86,0.0,0.448,6.0,0,A
T4500,U3788,20984.02,Withdrawal,Wallet,Android,Hyderabad,1362.0,13.0,3.0,17290.85,0.0,0.924,9.0,0,A
T4501,U4454,29985.0,Transfer,UPI,Web,Bangalore,485.0,18.0,4.0,14820.75,0.0,0.703,7.0,1,C
T4502,U8364,25709.71,Payment,Wallet,iOS,Bangalore,593.0,20.0,3.0,27301.01,0.0,0.4145999999999999,1.0,0,A
T4503,U1235,14444.82,Transfer,NetBanking,Web,Delhi,126.0,3.0,0.0,20334.68,0.0,0.19,5.0,0,A
T4504,U4358,372.89,Payment,NetBanking,Web,Mumbai,273.0,13.0,1.0,12645.72,0.0,0.369,7.0,0,A
T4505,U8811,24837.15,Payment,UPI,Android,Delhi,1550.0,5.0,2.0,18246.39,0.0,0.732,7.0,0,A
T4506,U8549,14317.02,Payment,NetBanking,iOS,Hyderabad,1814.0,11.0,2.0,4766.17,0.0,0.656,7.0,0,A
T4507,U4716,36743.68,Withdrawal,Wallet,Web,Delhi,1552.0,1.0,0.0,10324.12,0.0,0.863,6.0,0,A
T4508,U4086,1246.12,Transfer,Wallet,Web,Mumbai,30.0,16.0,2.0,22111.82,0.0,0.21,2.0,0,A
T4509,U1142,29262.15,Payment,UPI,iOS,Delhi,486.0,0.0,2.0,16915.58,0.0,0.748,2.0,0,A
T4510,U8796,47076.64,Withdrawal,UPI,Android,Delhi,558.0,16.0,3.0,9496.76,0.0,0.039,6.0,0,A
T4511,U9339,8761.74,Payment,UPI,Web,Delhi,1206.0,4.0,0.0,10932.71,0.0,0.3,1.0,0,A
T4512,U5952,23608.89,Transfer,NetBanking,Android,Chennai,957.0,15.0,3.0,24312.5,0.0,0.63,6.0,0,A
T4513,U8667,4616.53,Withdrawal,NetBanking,iOS,Chennai,1030.0,13.0,2.0,16272.4,1.0,0.98,5.0,0,A
T4514,U5822,31302.81,Payment,Wallet,Android,Delhi,1977.0,19.0,4.0,7238.81,0.0,0.989,1.0,0,A
T4515,U1142,27549.06,Payment,Card,iOS,Mumbai,1095.0,9.0,4.0,8974.71,0.0,0.439,5.0,0,A
T4516,U8578,20397.91,Payment,UPI,Android,Mumbai,1214.8,20.0,3.0,14089.72,0.0,0.765,4.0,0,A
T4517,U2273,26092.78,Transfer,NetBanking,Android,Mumbai,955.3,2.0,1.0,22908.84,0.0,0.6,9.0,0,A
T4518,U1887,13999.012,Withdrawal,Card,Web,Mumbai,640.0,2.0,1.0,29923.47,0.0,0.709,1.0,0,A
T4519,U8296,9854.9,Withdrawal,UPI,Android,Bangalore,188.0,17.0,0.0,5654.24,0.0,0.732,3.0,0,A
T4520,U4836,1177.1,Withdrawal,Card,Web,Delhi,1677.0,23.0,4.0,22672.38,0.0,0.547,2.0,0,A
T4521,U4073,43090.16,Payment,UPI,iOS,Delhi,897.0,22.0,4.0,18554.86,0.0,0.814,1.0,0,A
T4522,U4366,28877.0,Withdrawal,Card,iOS,Bangalore,351.0,17.0,3.0,15982.67,0.0,0.584,2.0,0,A
T4523,U2240,19952.936,Payment,Wallet,Web,Mumbai,449.0,3.0,2.0,28997.07,0.0,0.101,7.0,0,A
T4524,U3714,29867.41,Transfer,UPI,Android,Hyderabad,1108.0,6.0,0.0,9750.33,0.0,0.989,5.0,1,C
T4525,U1948,40517.55,Withdrawal,UPI,iOS,Hyderabad,1458.6,0.0,3.0,5391.65,0.0,0.304,2.0,0,A
T4526,U8787,21512.18,Payment,Wallet,iOS,Bangalore,566.0,15.0,1.0,26340.16,0.0,0.964,4.0,0,A
T4527,U6636,37505.5,Withdrawal,UPI,iOS,Hyderabad,1177.0,16.0,2.0,2153.8,0.0,0.293,6.0,0,A
T4528,U7990,45656.42,Withdrawal,UPI,Web,Chennai,658.0,7.0,0.0,24531.88,0.0,0.853,8.0,0,A
T4529,U6797,28627.54,Transfer,NetBanking,iOS,Delhi,217.0,5.0,2.0,17718.16,0.0,0.69,6.0,0,A
T4530,U8653,9080.22,Withdrawal,Wallet,iOS,Hyderabad,1776.0,1.0,1.0,5003.72,0.0,0.357,6.0,0,A
T4531,U5114,13476.44,Transfer,NetBanking,iOS,Chennai,281.0,9.0,3.0,6898.13,0.0,0.4554999999999999,6.0,0,A
T4532,U5111,9972.3,Withdrawal,Wallet,iOS,Delhi,1640.0,16.0,3.0,4759.63,1.0,0.583,5.0,0,A
T4533,U4703,12380.51,Withdrawal,Card,Web,Chennai,424.0,18.0,4.0,21578.32,0.0,0.83,5.0,0,A
T4534,U8298,15355.45,Withdrawal,Wallet,Web,Delhi,1430.0,3.0,3.0,4504.6,0.0,0.797,6.0,0,A
T4535,U6952,27778.93,Withdrawal,Wallet,Android,Delhi,393.0,12.0,4.0,20472.99,0.0,0.046,6.0,0,A
T4536,U4450,29420.18,Withdrawal,NetBanking,iOS,Hyderabad,1294.0,20.0,3.0,3931.69,0.0,0.269,1.0,0,A
T4537,U5730,21353.66,Withdrawal,UPI,Web,Bangalore,900.0,18.0,0.0,24087.77,0.0,0.472,7.0,0,A
T4538,U9465,30790.27,Transfer,Wallet,Android,Hyderabad,1672.0,15.0,1.0,27592.77,0.0,0.933,6.0,0,A
T4539,U4866,4124.67,Transfer,UPI,Android,Mumbai,1976.0,12.0,2.0,16823.43,0.0,0.062,6.0,0,A
T4540,U3440,4435.02,Payment,Wallet,iOS,Chennai,1200.0,4.0,1.0,28988.9,0.0,0.186,1.0,1,B
T4541,U7890,8632.88,Withdrawal,NetBanking,Android,Mumbai,1051.0,11.0,1.0,11772.37,0.0,0.625,7.0,0,A
T4542,U1911,25927.97,Transfer,Wallet,Web,Delhi,669.0,6.0,4.0,7413.61,0.0,0.653,6.0,0,A
T4543,U6686,10739.03,Withdrawal,Card,Android,Hyderabad,256.0,8.0,4.0,5401.17,0.0,0.164,2.0,0,A
T4544,U6855,14200.06,Withdrawal,Wallet,Android,Mumbai,1675.0,4.0,0.0,14421.0,1.0,0.948,8.0,1,B
T4545,U5785,20045.63,Transfer,Wallet,Web,Mumbai,1329.0,3.0,2.0,4009.33,1.0,0.177,8.0,0,A
T4546,U6504,40602.71,Withdrawal,UPI,Android,Mumbai,423.0,9.0,3.0,26286.14,0.0,0.7043999999999999,7.0,0,A
T4547,U3386,742.41,Transfer,UPI,Android,Delhi,1811.0,15.0,3.0,23564.49,0.0,0.636,7.0,0,A
T4548,U9399,32486.47,Transfer,Card,Android,Delhi,1353.0,10.0,1.0,16907.34,0.0,0.421,7.0,0,A
T4549,U7590,33460.38,Payment,Wallet,Android,Delhi,1587.0,8.0,0.0,21671.74,0.0,0.026,4.0,0,A
T4550,U4493,39942.86,Payment,UPI,iOS,Mumbai,724.0,23.0,2.0,1594.71,0.0,0.921,1.0,0,A
T4551,U3977,46641.01,Payment,Wallet,iOS,Chennai,1726.0,4.0,3.0,6185.18,1.0,0.075,9.0,0,A
T4552,U9115,1055.89,Payment,NetBanking,Web,Hyderabad,1894.0,10.0,1.0,18674.24,1.0,0.156,1.0,0,A
T4553,U8251,7731.5,Withdrawal,UPI,Android,Hyderabad,190.0,8.0,0.0,14376.34,0.0,0.897,5.0,0,A
T4554,U4712,44314.26,Withdrawal,Card,Web,Delhi,1329.0,16.0,2.0,18178.23,0.0,0.275,9.0,0,A
T4555,U3621,22953.0,Payment,NetBanking,iOS,Mumbai,1689.0,21.0,1.0,2760.17,0.0,0.818,2.0,0,A
T4556,U2001,28251.3,Transfer,UPI,Android,Chennai,953.0,10.0,2.0,19607.43,0.0,0.171,5.0,0,A
T4557,U2907,33168.21,Transfer,UPI,Android,Bangalore,902.0,20.0,0.0,24128.13,0.0,0.048,1.0,0,A
T4558,U1801,33969.38,Transfer,Card,iOS,Delhi,70.0,5.0,0.0,16433.63,0.0,0.235,2.0,1,C
T4559,U9228,46590.43,Transfer,Wallet,Android,Bangalore,1242.0,15.0,0.0,10786.47,0.0,0.742,1.0,1,C
T4560,U7856,49847.62,Withdrawal,UPI,Android,Hyderabad,175.0,18.0,0.0,5321.97,1.0,0.5534999999999999,3.0,0,A
T4561,U8571,36021.87,Transfer,NetBanking,iOS,Hyderabad,1915.0,13.0,2.0,8034.12,0.0,0.311,4.0,0,A
T4562,U2660,14396.7,Transfer,UPI,Web,Chennai,1018.0,2.0,0.0,15723.73,1.0,0.633,3.6,0,A
T4563,U1561,43993.63,Payment,Card,Web,Chennai,1333.0,9.0,0.0,7739.98,0.0,0.665,1.0,0,A
T4564,U4128,2508.58,Transfer,NetBanking,Android,Bangalore,664.0,20.0,0.0,23360.57,0.0,0.565,2.0,0,A
T4565,U8152,11592.49,Withdrawal,NetBanking,iOS,Hyderabad,360.0,22.0,2.0,4039.06,0.0,0.936,4.0,0,A
T4566,U9519,21958.729,Transfer,NetBanking,Web,Chennai,1094.0,3.0,3.0,15541.09,0.0,0.794,2.0,0,A
T4567,U4375,12846.77,Transfer,Card,Web,Chennai,272.0,21.0,1.0,14929.39,0.0,0.816,2.0,0,A
T4568,U5792,11071.52,Withdrawal,Card,Android,Hyderabad,133.0,20.0,4.0,4252.88,0.0,0.426,8.0,0,A
T4569,U4374,6949.36,Payment,UPI,Web,Hyderabad,1271.0,1.0,1.0,29850.13,0.0,0.684,8.0,0,A
T4570,U3566,36309.85799999999,Withdrawal,Wallet,iOS,Mumbai,1575.0,12.0,2.0,24711.75,0.0,0.2578999999999999,7.0,0,A
T4571,U2883,25027.91,Payment,Wallet,Web,Chennai,941.0,10.0,0.0,11657.32,0.0,0.296,4.0,0,A
T4572,U9033,33760.92,Transfer,Card,iOS,Bangalore,1800.0,11.0,2.0,20578.71,0.0,0.5166000000000001,7.0,0,A
T4573,U8127,11991.37,Payment,NetBanking,iOS,Delhi,1914.0,0.0,3.0,21525.78,0.0,0.816,6.0,0,A
T4574,U8722,37914.12,Payment,NetBanking,Android,Delhi,1123.0,21.0,4.0,19569.34,0.0,0.337,7.0,0,A
T4575,U5389,38012.28,Payment,UPI,Web,Hyderabad,148.0,20.0,3.0,13031.27,0.0,0.6070999999999999,1.0,0,A
T4576,U1840,15664.27,Transfer,Wallet,Android,Bangalore,1924.0,8.0,0.0,26564.83,0.0,0.957,5.0,1,B
T4577,U5572,20563.6,Payment,NetBanking,Web,Mumbai,1999.0,11.0,2.0,23169.39,0.0,0.284,5.0,0,A
T4578,U4860,10524.03,Payment,NetBanking,Android,Chennai,879.6,6.0,1.5,16306.4,0.0,0.618,7.0,0,A
T4579,U8558,48829.22,Transfer,NetBanking,Android,Mumbai,1446.0,16.0,0.0,176.63,0.0,0.101,4.0,0,A
T4580,U5036,32297.85,Withdrawal,NetBanking,Web,Bangalore,869.0,9.0,0.0,6778.89,0.0,0.412,1.0,0,A
T4581,U5234,21923.77,Withdrawal,Card,Web,Mumbai,1752.0,5.0,4.0,15313.89,0.0,0.33,3.0,0,A
T4582,U1203,15204.11,Withdrawal,NetBanking,Android,Hyderabad,1126.0,6.0,3.0,26977.98,0.0,0.013,4.0,0,A
T4583,U4529,39105.45,Transfer,NetBanking,iOS,Delhi,143.0,18.0,0.0,18895.77,0.0,0.6108,5.0,0,A
T4584,U4757,38304.64,Transfer,NetBanking,Web,Hyderabad,1913.0,13.0,0.0,12594.08,0.0,0.331,8.0,1,C
T4585,U7587,34598.2,Withdrawal,NetBanking,iOS,Chennai,1269.0,10.0,3.0,1532.57,0.0,0.252,8.0,0,A
T4586,U9195,48283.67,Payment,NetBanking,Android,Hyderabad,828.0,1.0,0.0,17958.68,0.0,0.893,2.0,0,A
T4587,U1337,19708.09,Withdrawal,UPI,Android,Bangalore,1881.0,0.0,4.0,10587.49,0.0,0.23,4.0,0,A
T4588,U6504,6579.33,Transfer,NetBanking,iOS,Bangalore,1655.0,9.0,4.0,16167.56,0.0,0.405,2.0,0,A
T4589,U1234,33601.86,Payment,NetBanking,Android,Chennai,1071.0,11.0,3.0,23016.61,0.0,0.949,5.0,1,C
T4590,U4786,36479.02,Payment,NetBanking,Web,Chennai,1027.0,8.0,1.0,24131.84,0.0,0.08,4.0,0,A
T4591,U4941,28774.28,Transfer,UPI,iOS,Delhi,466.0,22.0,4.0,25941.92,0.0,0.938,2.0,0,A
T4592,U2414,10380.55,Payment,Card,Web,Mumbai,1567.0,10.0,2.0,19117.79,0.0,0.5124,3.0,0,A
T4593,U1938,25247.57,Withdrawal,UPI,Web,Delhi,1770.0,0.0,2.0,27177.98,0.0,0.791,3.0,0,A
T4594,U9083,15643.88,Transfer,NetBanking,Web,Hyderabad,1891.0,19.0,1.0,20749.78,0.0,0.4596,7.0,0,A
T4595,U4221,21401.95,Transfer,Card,Android,Mumbai,447.0,9.0,4.0,23539.03,0.0,0.416,4.0,0,A
T4596,U5560,32278.67,Transfer,NetBanking,Android,Chennai,689.0,18.0,0.0,20595.92,1.0,0.438,3.7,0,A
T4597,U7094,37273.48,Transfer,Card,iOS,Bangalore,656.0,22.0,1.0,26168.73,0.0,0.947,5.0,0,A
T4598,U1132,11649.62,Payment,UPI,iOS,Hyderabad,631.0,20.0,0.0,6764.41,0.0,0.55,6.0,0,A
T4599,U5356,20296.0,Transfer,NetBanking,Web,Delhi,1257.0,10.0,2.0,22820.62,0.0,0.217,6.0,0,A
T4600,U6098,13494.62,Transfer,Card,Android,Chennai,1201.0,2.0,1.0,3602.98,1.0,0.612,5.2,0,A
T4601,U2505,9971.65,Payment,Card,Android,Mumbai,1140.0,15.0,0.9,2850.62,1.0,0.889,5.0,0,A
T4602,U4700,39180.19,Transfer,NetBanking,Android,Mumbai,1413.0,21.0,2.0,14799.52,0.0,0.214,4.0,0,A
T4603,U8750,27095.452,Payment,UPI,iOS,Bangalore,33.0,9.0,4.0,9077.09,0.0,0.338,5.0,0,A
T4604,U9746,18543.1,Payment,UPI,Android,Chennai,1544.0,1.0,0.0,16944.41,0.0,0.571,7.0,0,A
T4605,U7668,37576.38,Transfer,UPI,Web,Chennai,818.0,18.0,4.0,20364.24,0.0,0.987,3.0,0,A
T4606,U9838,44854.91,Withdrawal,UPI,Web,Hyderabad,1340.0,3.0,1.0,6874.23,0.0,0.465,8.0,0,A
T4607,U3677,42313.9,Transfer,Card,Web,Hyderabad,944.0,15.0,0.0,21027.79,0.0,0.584,9.0,0,A
T4608,U1942,9181.53,Withdrawal,Card,Android,Mumbai,1391.0,5.0,1.0,29864.23,0.0,0.135,1.0,0,A
T4609,U2557,47816.78,Payment,UPI,Web,Delhi,715.7,10.0,0.0,22822.64,0.0,0.758,1.0,0,A
T4610,U6742,18864.99,Withdrawal,Wallet,iOS,Mumbai,1006.0,16.0,1.0,5296.22,1.0,0.4869,5.6,0,A
T4611,U9925,16995.07,Transfer,NetBanking,iOS,Hyderabad,1756.0,14.0,2.0,19047.49,0.0,0.328,1.0,0,A
T4612,U9558,3168.44,Transfer,UPI,iOS,Hyderabad,180.0,21.0,1.0,21362.538,0.0,0.71,2.0,0,A
T4613,U3412,24334.37,Withdrawal,NetBanking,Android,Hyderabad,1614.0,3.0,2.0,14144.57,0.0,0.713,3.0,0,A
T4614,U8420,5495.23,Transfer,UPI,Android,Mumbai,231.0,23.0,3.0,16045.86,0.0,0.4951,7.0,0,A
T4615,U7250,12464.56,Withdrawal,NetBanking,Android,Chennai,452.0,7.0,4.0,29174.09,0.0,0.85,3.0,0,A
T4616,U3987,15881.28,Payment,Card,Android,Delhi,1186.0,23.0,0.0,22142.44,0.0,0.795,9.0,0,A
T4617,U8814,40450.87,Withdrawal,Card,Android,Delhi,871.0,17.0,4.0,21208.21,0.0,0.616,2.0,0,A
T4618,U2709,43780.66,Withdrawal,UPI,iOS,Hyderabad,385.0,13.0,2.0,16018.9,0.0,0.5111999999999999,3.0,0,A
T4619,U3264,15158.19,Withdrawal,Wallet,iOS,Bangalore,290.0,1.0,2.0,15443.96,0.0,0.905,9.0,0,A
T4620,U9527,16561.719999999998,Withdrawal,Card,Web,Mumbai,722.0,15.0,2.0,29763.28,0.0,0.527,6.0,0,A
T4621,U8584,42868.69,Payment,Wallet,Web,Chennai,1252.0,21.0,1.0,735.91,0.0,0.376,9.0,0,A
T4622,U1586,38244.31,Payment,NetBanking,Web,Hyderabad,1953.0,14.0,4.0,9165.86,0.0,0.927,5.0,0,A
T4623,U9108,7377.42,Payment,Card,iOS,Bangalore,967.0,20.0,2.0,4100.14,0.0,0.972,4.0,0,A
T4624,U6821,34531.63,Withdrawal,NetBanking,iOS,Hyderabad,1649.0,5.0,3.0,9517.66,1.0,0.717,2.0,0,A
T4625,U7230,47253.95,Payment,Wallet,Android,Bangalore,820.0,8.0,1.4,13962.23,0.0,0.791,1.0,0,A
T4626,U2642,34142.9,Transfer,NetBanking,iOS,Delhi,1033.5,11.0,4.0,10323.78,0.0,0.247,5.0,0,A
