Date,Region,Units Sold,Inventory Level,Units Ordered,Price,Discount,Competitor Pricing,Seasonality
2023-02-05,North,2376,4413,2080,51.91,20,50.79,Winter
2023-02-06,North,2658,5599,2239,44.94,20,45.05,Winter
2023-02-07,North,3122,6292,2358,47.92,20,47.38,Winter
2023-02-08,North,2447,5668,2208,54.79,20,55.24,Winter
2023-02-09,North,2204,5631,1923,47.54,20,47.89,Winter
2023-02-10,North,3564,6499,1960,54.48,20,54.51,Winter
2023-02-11,North,2133,5703,2551,56.41,20,56.1,Winter
2023-02-12,North,3273,5600,2242,46.48,20,46.97,Winter
2023-02-13,North,2599,5083,2046,55.47,15,54.69,Winter
2023-02-14,North,3678,6876,2142,49.56,20,49.47,Winter
2023-02-15,North,3010,5291,2412,51.0,20,51.39,Winter
2023-02-16,North,1950,5582,2042,52.31,20,52.91,Winter
2023-02-17,North,2640,5481,2302,60.13,20,60.33,Winter
2023-02-18,North,3286,5734,1852,54.77,20,54.14,Winter
2023-02-19,North,2989,5935,2023,55.57,20,56.05,Winter
2023-02-20,North,2736,5154,1916,53.4,20,54.23,Winter
2023-02-21,North,2124,4457,2133,50.85,20,50.76,Winter
2023-02-22,North,2430,5349,2125,59.67,20,60.01,Winter
2023-02-23,North,3334,5635,2165,56.9,20,57.04,Winter
2023-02-24,North,3182,5132,2243,56.56,20,57.58,Winter
2023-02-25,North,2275,4682,2027,53.79,20,54.61,Winter
2023-02-26,North,2190,6047,2687,43.99,20,43.66,Winter
2023-02-27,North,2644,5592,2119,62.74,20,63.32,Winter
2023-02-28,North,2857,5705,2234,60.57,20,60.27,Winter
2023-03-01,North,1878,4929,2355,54.99,20,54.05,Winter
2023-03-02,North,3053,5497,2228,60.1,20,59.53,Winter
2023-03-03,North,1930,4685,2343,59.87,15,59.71,Winter
2023-03-04,North,2361,5553,2007,61.08,20,61.49,Winter
2023-03-05,North,2556,5771,2150,57.51,20,56.54,Winter
2023-03-06,North,2132,4494,1896,53.32,20,52.76,Winter
2023-03-07,North,2828,5483,2253,55.57,20,55.52,Winter
2023-03-08,North,2025,5554,2113,57.56,20,57.88,Winter
2023-03-09,North,3380,6321,2323,63.59,20,63.45,Winter
2023-03-10,North,4055,6501,2425,60.66,20,60.35,Winter
2023-03-11,North,1853,4779,2639,47.15,20,47.06,Winter
2023-03-12,North,2704,5422,2097,57.44,20,57.6,Winter
2023-03-13,North,2420,4916,2515,55.84,20,55.12,Winter
2023-03-14,North,2777,5016,2265,56.81,20,56.4,Winter
2023-03-15,North,3172,5650,2254,61.99,20,62.32,Winter
2023-03-16,North,3327,6085,2080,58.76,20,58.77,Winter
2023-03-17,North,3342,5727,1914,50.7,20,50.82,Winter
2023-03-18,North,2565,5704,2155,54.44,20,54.49,Winter
2023-03-19,North,1951,6377,2562,55.46,20,57.09,Winter
2023-03-20,North,3603,5839,2275,57.32,20,57.6,Winter
2023-03-21,North,1752,4394,2721,61.24,20,61.41,Spring
2023-03-22,North,2554,5848,2279,56.6,20,56.33,Spring
2023-03-23,North,2805,5676,2298,64.27,20,65.4,Spring
2023-03-24,North,2613,5699,1988,60.22,20,60.71,Spring
2023-03-25,North,2478,5753,2157,62.75,20,62.72,Spring
2023-03-26,North,2294,6283,1960,56.79,20,55.43,Spring
2023-03-27,North,2359,5162,1883,58.52,20,58.06,Spring
2023-03-28,North,3004,6627,1787,56.14,20,56.65,Spring
2023-03-29,North,2387,5471,1893,54.2,20,53.68,Spring
2023-03-30,North,2242,5155,2652,56.95,20,55.86,Spring
2023-03-31,North,1909,4331,2434,48.27,20,48.48,Spring
2023-04-01,North,2747,5266,2424,56.27,20,56.97,Spring
2023-04-02,North,3211,5295,2423,49.19,20,49.46,Spring
2023-04-03,North,1904,5409,2567,65.07,20,65.84,Spring
2023-04-04,North,2749,6757,2054,53.29,20,52.78,Spring
2023-04-05,North,2360,5176,2258,56.34,20,56.88,Spring
2023-04-06,North,3092,5599,2275,56.32,20,55.88,Spring
2023-04-07,North,2484,5622,2080,55.2,20,55.98,Spring
2023-04-08,North,3703,5921,1760,54.19,20,54.43,Spring
2023-04-09,North,2897,4792,2374,56.75,20,56.59,Spring
2023-04-10,North,1644,4449,2039,67.11,20,67.07,Spring
2023-04-11,North,2562,5742,2098,48.55,20,48.71,Spring
2023-04-12,North,2774,5113,2133,47.02,20,46.9,Spring
2023-04-13,North,3220,5876,2303,56.34,20,56.14,Spring
2023-04-14,North,2992,5618,2177,59.85,20,60.23,Spring
2023-04-15,North,2210,4830,1958,53.36,20,53.22,Spring
2023-04-16,North,2910,5894,2327,56.36,20,56.17,Spring
2023-04-17,North,2874,4983,2270,53.01,20,52.9,Spring
2023-04-18,North,1827,5030,2099,61.37,20,61.95,Spring
2023-04-19,North,2709,5265,2276,58.78,20,58.64,Spring
2023-04-20,North,1740,5077,2202,51.04,20,49.62,Spring
2023-04-21,North,2444,5499,2026,55.92,20,56.29,Spring
2023-04-22,North,2763,5195,2119,56.0,20,55.34,Spring
2023-04-23,North,2465,5648,2541,47.75,20,46.92,Spring
2023-04-24,North,3199,6407,2397,62.93,20,63.51,Spring
2023-04-25,North,2460,6006,2240,64.41,20,65.44,Spring
2023-04-26,North,2701,5374,2158,52.19,20,51.36,Spring
2023-04-27,North,3104,5979,2324,48.29,20,48.33,Spring
2023-04-28,North,2527,5005,2236,53.07,20,53.22,Spring
2023-04-29,North,1959,4823,2190,58.83,20,59.45,Spring
2023-04-30,North,2754,5714,2253,58.66,20,58.76,Spring
2023-05-01,North,2881,5413,2208,67.39,20,67.06,Spring
2023-05-02,North,3310,6494,1865,50.39,20,51.13,Spring
2023-05-03,North,2955,5374,1817,65.9,20,66.15,Spring
2023-05-04,North,1948,4993,1950,47.11,20,47.21,Spring
2023-05-05,North,2174,5137,2285,47.13,20,46.53,Spring
2023-05-06,North,2544,5796,2390,52.6,20,51.94,Spring
2023-05-07,North,2151,5428,2069,53.28,20,54.14,Spring
2023-05-08,North,2753,5400,2397,53.87,20,53.24,Spring
2023-05-09,North,2788,5541,2237,51.23,20,51.41,Spring
2023-05-10,North,2692,4553,2101,52.11,20,52.47,Spring
2023-05-11,North,2863,5687,2300,53.77,20,52.62,Spring
2023-05-12,North,3205,5471,2582,51.16,20,51.15,Spring
2023-05-13,North,2508,5703,2523,63.96,20,64.22,Spring
2023-05-14,North,2261,5407,2328,49.71,20,49.97,Spring
2023-05-15,North,3023,5312,2101,64.2,20,64.53,Spring
2023-05-16,North,2630,5444,2585,52.36,20,52.88,Spring
2023-05-17,North,1775,4536,2209,70.7,20,70.88,Spring
2023-05-18,North,2642,5731,1982,47.82,20,48.31,Spring
2023-05-19,North,2933,5870,2206,59.08,20,59.55,Spring
2023-05-20,North,3430,5651,2140,51.24,20,51.55,Spring
2023-05-21,North,2527,5423,2180,56.18,20,55.96,Spring
2023-05-22,North,3156,6019,2744,60.44,20,60.52,Spring
2023-05-23,North,2312,4944,2181,61.07,20,61.6,Spring
2023-05-24,North,3271,6233,2108,52.78,20,52.65,Spring
2023-05-25,North,2599,5651,2033,59.92,20,60.4,Spring
2023-05-26,North,3691,6014,2197,57.42,20,58.17,Spring
2023-05-27,North,2736,5809,1639,54.44,20,54.78,Spring
2023-05-28,North,2691,4999,2096,73.23,20,74.69,Spring
2023-05-29,North,2517,5074,1903,48.76,20,49.46,Spring
2023-05-30,North,1834,4639,2618,52.56,20,52.79,Spring
2023-05-31,North,1838,4677,2043,58.41,20,58.44,Spring
2023-06-01,North,2507,5044,1950,58.8,20,59.46,Spring
2023-06-02,North,2589,4305,2116,55.82,20,56.22,Spring
2023-06-03,North,1418,4365,2274,61.65,20,61.75,Spring
2023-06-04,North,2447,5727,2727,54.69,20,55.84,Spring
2023-06-05,North,2049,4737,2269,54.89,20,54.96,Spring
2023-06-06,North,2895,5481,2047,53.86,20,54.26,Spring
2023-06-07,North,2911,5261,2516,56.7,20,56.83,Spring
2023-06-08,North,2709,6172,2231,52.58,20,52.47,Spring
2023-06-09,North,2785,5396,2031,61.65,20,61.1,Spring
2023-06-10,North,2624,6069,2562,63.78,20,63.77,Spring
2023-06-11,North,2672,5624,2178,48.08,20,47.73,Spring
2023-06-12,North,3503,6794,2025,58.85,20,58.94,Spring
2023-06-13,North,2856,5951,2395,49.68,20,49.78,Spring
2023-06-14,North,3266,5844,2304,57.2,20,57.68,Spring
2023-06-15,North,4490,7159,1756,58.47,20,57.87,Spring
2023-06-16,North,3090,6005,2195,62.1,20,62.87,Spring
2023-06-17,North,2485,5842,2539,57.63,20,57.71,Spring
2023-06-18,North,2158,5074,2303,53.15,20,53.43,Spring
2023-06-19,North,3495,6217,2200,55.15,20,56.62,Spring
2023-06-20,North,2949,6143,2369,56.73,20,56.28,Spring
2023-06-21,North,1914,5019,2021,42.53,15,43.38,Summer
2023-06-22,North,3057,5564,1676,52.24,20,52.88,Summer
2023-06-23,North,2786,5304,1931,54.9,20,55.19,Summer
2023-06-24,North,2224,4982,1936,65.99,20,65.51,Summer
2023-06-25,North,2578,5122,1883,52.36,20,51.82,Summer
2023-06-26,North,2787,5258,2010,47.88,20,49.07,Summer
2023-06-27,North,3104,6320,2162,50.45,20,48.95,Summer
2023-06-28,North,2859,4759,1846,55.71,20,55.38,Summer
2023-06-29,North,2202,4905,2321,56.97,20,58.24,Summer
2023-06-30,North,3391,5307,2293,57.8,20,57.46,Summer
2023-07-01,North,2725,4613,2372,53.75,20,52.59,Summer
2023-07-02,North,2709,5413,2458,52.36,20,50.95,Summer
2023-07-03,North,3336,4889,2599,55.26,20,55.32,Summer
2023-07-04,North,2501,5583,1989,51.1,20,51.01,Summer
2023-07-05,North,2348,4660,2067,49.33,20,48.92,Summer
2023-07-06,North,2688,6082,2034,59.92,20,60.21,Summer
2023-07-07,North,2988,5286,1910,43.14,20,43.3,Summer
2023-07-08,North,3000,6531,1976,47.27,20,46.72,Summer
2023-07-09,North,3061,5148,2332,46.83,20,46.7,Summer
2023-07-10,North,2247,6157,2112,56.05,20,55.16,Summer
2023-07-11,North,3320,5542,2337,47.0,20,47.8,Summer
2023-07-12,North,2994,5651,2517,52.82,20,52.77,Summer
2023-07-13,North,2691,5816,2613,56.1,20,56.55,Summer
2023-07-14,North,2569,6556,2218,47.66,15,47.72,Summer
2023-07-15,North,1991,5654,1906,60.57,20,60.22,Summer
2023-07-16,North,3530,6413,2492,50.69,20,50.35,Summer
2023-07-17,North,3119,6000,2153,49.23,20,48.11,Summer
2023-07-18,North,3272,5416,2216,63.85,20,62.64,Summer
2023-07-19,North,3332,6591,2355,54.37,20,53.77,Summer
2023-07-20,North,2890,5402,2255,56.32,20,56.62,Summer
2023-07-21,North,2613,4999,2186,57.07,20,57.33,Summer
2023-07-22,North,2931,5530,2109,56.85,20,57.28,Summer
2023-07-23,North,3435,6397,2106,55.18,20,54.28,Summer
2023-07-24,North,2753,4943,2339,52.01,20,52.22,Summer
2023-07-25,North,3098,5483,1919,54.06,20,54.29,Summer
2023-07-26,North,3220,5650,2558,62.44,20,63.76,Summer
2023-07-27,North,2963,5090,2329,57.78,20,56.99,Summer
2023-07-28,North,3229,7055,1730,64.55,20,64.95,Summer
2023-07-29,North,4116,6221,2229,56.95,20,57.24,Summer
2023-07-30,North,3000,5598,2078,44.17,20,44.07,Summer
2023-07-31,North,2942,5944,2413,47.26,20,47.45,Summer
2023-08-01,North,3125,5309,2126,55.78,20,56.15,Summer
2023-08-02,North,2980,4725,2043,49.65,20,49.0,Summer
2023-08-03,North,1980,4803,1975,51.9,20,52.33,Summer
2023-08-04,North,3252,5529,2612,63.08,20,62.41,Summer
2023-08-05,North,2399,4253,2484,48.71,20,48.23,Summer
2023-08-06,North,3217,4968,2223,51.84,20,52.29,Summer
2023-08-07,North,2673,6442,2127,55.81,20,55.67,Summer
2023-08-08,North,3180,5487,2261,56.1,20,55.76,Summer
2023-08-09,North,3019,5014,2168,57.72,20,56.98,Summer
2023-08-10,North,2458,5238,1924,58.62,20,59.67,Summer
2023-08-11,North,2185,6074,2514,59.98,20,61.17,Summer
2023-08-12,North,2409,6300,1903,49.06,20,48.47,Summer
2023-08-13,North,2294,6257,1952,44.43,20,43.48,Summer
2023-08-14,North,3880,6156,2105,54.53,20,54.47,Summer
2023-08-15,North,2744,5683,1916,56.81,20,55.96,Summer
2023-08-16,North,2469,5905,2208,64.22,20,63.84,Summer
2023-08-17,North,1818,4388,2464,64.16,20,64.68,Summer
2023-08-18,North,2681,5272,2192,54.98,20,54.92,Summer
2023-08-19,North,2852,5626,1999,55.53,20,54.79,Summer
2023-08-20,North,1533,4212,1918,47.43,20,47.4,Summer
2023-08-21,North,1512,4208,2098,49.93,20,49.66,Summer
2023-08-22,North,2582,6215,2194,64.82,20,65.99,Summer
2023-08-23,North,2686,5706,2018,42.09,20,41.79,Summer
2023-08-24,North,3109,5833,2456,53.33,20,53.83,Summer
2023-08-25,North,2231,5427,2256,54.48,20,54.03,Summer
2023-08-26,North,2158,4908,2397,62.16,20,62.18,Summer
2023-08-27,North,2572,5210,2412,50.68,20,49.77,Summer
2023-08-28,North,2127,6176,2061,53.08,20,53.38,Summer
2023-08-29,North,2251,4754,2178,50.59,20,50.51,Summer
2023-08-30,North,2368,4436,2098,50.86,20,51.54,Summer
2023-08-31,North,2603,6059,2283,62.15,20,61.98,Summer
2023-09-01,North,2715,5884,2560,56.2,20,54.59,Summer
2023-09-02,North,2331,5895,2002,55.8,20,56.14,Summer
2023-09-03,North,3759,6359,2391,58.96,20,58.1,Summer
2023-09-04,North,1758,5439,2304,49.86,20,50.54,Summer
2023-09-05,North,2949,5711,2389,54.52,20,54.92,Summer
2023-09-06,North,3130,6280,2662,46.75,20,46.51,Summer
2023-09-07,North,3313,6113,2092,52.5,20,54.32,Summer
2023-09-08,North,2246,6014,2254,58.37,20,58.47,Summer
2023-09-09,North,2153,4361,2138,52.64,20,52.49,Summer
2023-09-10,North,2872,5102,2214,55.88,20,56.03,Summer
2023-09-11,North,3189,5114,1726,58.86,20,59.05,Summer
2023-09-12,North,3273,5523,2024,55.81,20,56.49,Summer
2023-09-13,North,3032,5994,2306,58.29,20,58.29,Summer
2023-09-14,North,2953,6109,2386,51.07,20,51.63,Summer
2023-09-15,North,2767,5481,2697,70.97,20,70.09,Summer
2023-09-16,North,3981,6866,2290,51.49,20,51.42,Summer
2023-09-17,North,2573,6209,2051,62.57,20,63.29,Summer
2023-09-18,North,2646,5787,2215,49.65,20,50.35,Summer
2023-09-19,North,3312,6019,2109,63.92,20,63.94,Summer
2023-09-20,North,2652,5247,2326,65.07,20,63.79,Summer
2023-09-21,North,3169,6424,2307,51.46,20,51.56,Autumn
2023-09-22,North,1256,4203,2183,50.95,20,49.47,Autumn
2023-09-23,North,2486,4378,2249,54.95,20,55.31,Autumn
2023-09-24,North,4015,6496,2321,49.1,20,49.24,Autumn
2023-09-25,North,2376,4795,2407,58.55,20,57.61,Autumn
2023-09-26,North,2647,5695,2105,55.7,20,56.46,Autumn
2023-09-27,North,2474,4679,2326,59.23,20,59.79,Autumn
2023-09-28,North,2105,5646,2255,60.09,20,60.27,Autumn
2023-09-29,North,3924,6620,2375,55.12,20,55.4,Autumn
2023-09-30,North,3314,6190,2066,66.1,20,66.5,Autumn
2023-10-01,North,2662,5570,2353,57.08,20,57.61,Autumn
2023-10-02,North,2606,5593,1828,47.74,20,46.78,Autumn
2023-10-03,North,2050,4851,2292,53.23,20,53.07,Autumn
2023-10-04,North,2998,5579,2074,57.07,20,56.99,Autumn
2023-10-05,North,2220,4768,2215,48.15,20,48.02,Autumn
2023-10-06,North,3835,6392,2124,47.93,20,46.84,Autumn
2023-10-07,North,2683,6141,2403,57.87,20,59.24,Autumn
2023-10-08,North,2546,4845,2008,51.37,20,50.99,Autumn
2023-10-09,North,3249,5483,1876,57.61,20,58.27,Autumn
2023-10-10,North,2926,5286,2047,60.3,20,60.69,Autumn
2023-10-11,North,2607,5556,2332,53.19,20,52.78,Autumn
2023-10-12,North,1703,5706,1876,53.83,20,54.01,Autumn
2023-10-13,North,2464,5497,2454,57.37,20,57.45,Autumn
2023-10-14,North,2401,7296,2410,61.04,20,60.92,Autumn
2023-10-15,North,2547,5946,2500,49.94,20,49.07,Autumn
2023-10-16,North,2592,5564,2338,51.41,20,53.07,Autumn
2023-10-17,North,3136,6193,1613,53.64,20,52.05,Autumn
2023-10-18,North,2963,5382,2431,65.04,20,64.94,Autumn
2023-10-19,North,2717,5122,2258,55.08,20,55.97,Autumn
2023-10-20,North,3349,6480,2311,64.64,20,65.59,Autumn
2023-10-21,North,2377,6008,2123,55.6,20,55.22,Autumn
2023-10-22,North,2344,5146,2220,60.3,20,60.59,Autumn
2023-10-23,North,2679,5516,2502,72.06,20,73.77,Autumn
2023-10-24,North,2480,5321,2795,50.47,20,51.22,Autumn
2023-10-25,North,3031,5895,1924,50.59,20,50.33,Autumn
2023-10-26,North,2680,6225,2013,57.76,20,58.45,Autumn
2023-10-27,North,2272,5480,2594,54.96,20,55.35,Autumn
2023-10-28,North,3070,7009,2099,62.19,20,62.29,Autumn
2023-10-29,North,3357,6020,2218,54.48,20,55.11,Autumn
2023-10-30,North,2939,4768,2659,58.42,20,59.01,Autumn
2023-10-31,North,3010,6318,2146,51.76,20,51.33,Autumn
2023-11-01,North,2710,5719,2231,53.46,20,53.63,Autumn
2023-11-02,North,2983,5398,1960,58.86,20,59.39,Autumn
2023-11-03,North,2625,6091,1963,45.27,20,45.61,Autumn
2023-11-04,North,2721,6249,2283,43.36,20,43.09,Autumn
2023-11-05,North,1926,5612,2328,58.58,20,58.38,Autumn
2023-11-06,North,2383,5494,2405,55.6,20,54.91,Autumn
2023-11-07,North,2423,5805,2527,50.62,20,50.37,Autumn
2023-11-08,North,2252,5000,1934,44.77,20,44.93,Autumn
2023-11-09,North,2683,5313,2243,60.47,20,60.47,Autumn
2023-11-10,North,3627,5955,2559,51.89,20,52.61,Autumn
2023-11-11,North,3793,6527,2524,52.27,20,52.34,Autumn
2023-11-12,North,3582,6050,2429,57.76,20,57.15,Autumn
2023-11-13,North,3391,6255,2203,42.35,20,41.62,Autumn
2023-11-14,North,2702,4995,2153,51.63,20,50.77,Autumn
2023-11-15,North,2864,5996,1987,60.82,20,61.87,Autumn
2023-11-16,North,3203,5527,2194,52.96,20,53.26,Autumn
2023-11-17,North,2417,4956,2055,59.2,20,59.28,Autumn
2023-11-18,North,2669,5358,2074,57.72,20,57.45,Autumn
2023-11-19,North,2050,5250,1927,49.8,20,48.97,Autumn
2023-11-20,North,2877,5501,2402,59.72,20,59.51,Autumn
2023-11-21,North,2738,5261,2196,59.57,20,60.06,Autumn
2023-11-22,North,2984,6741,2203,49.04,20,48.76,Autumn
2023-11-23,North,2713,6979,2242,55.83,20,55.62,Autumn
2023-11-24,North,2752,5685,2133,47.94,20,47.05,Autumn
2023-11-25,North,2293,5162,2026,59.34,20,58.42,Autumn
2023-11-26,North,2477,5382,2527,55.5,20,54.94,Autumn
2023-11-27,North,3245,5143,2344,50.04,20,50.36,Autumn
2023-11-28,North,3493,5691,2110,60.16,20,60.74,Autumn
2023-11-29,North,3006,5378,2083,53.09,20,53.48,Autumn
2023-11-30,North,2914,5640,2510,46.3,20,46.69,Autumn
2023-12-01,North,2962,5111,2280,49.53,20,50.16,Autumn
2023-12-02,North,3200,5458,1835,49.51,20,49.7,Autumn
2023-12-03,North,1765,4790,2105,61.34,20,60.3,Autumn
2023-12-04,North,3162,5269,2074,62.79,20,63.67,Autumn
2023-12-05,North,3093,5053,2061,62.62,20,62.43,Autumn
2023-12-06,North,3264,5719,2035,48.23,20,47.39,Autumn
2023-12-07,North,2331,5707,2120,58.87,20,58.79,Autumn
2023-12-08,North,2429,4755,2325,54.81,20,54.41,Autumn
2023-12-09,North,2668,4998,2294,54.84,20,54.65,Autumn
2023-12-10,North,2431,4860,1883,52.79,20,52.82,Autumn
2023-12-11,North,2449,5167,2424,62.99,20,62.86,Autumn
2023-12-12,North,3352,6572,2313,47.46,20,47.78,Autumn
2023-12-13,North,3119,5580,2326,47.56,20,47.88,Autumn
2023-12-14,North,3487,5723,2396,51.19,20,50.02,Autumn
2023-12-15,North,3773,6055,2419,56.6,20,57.25,Autumn
2023-12-16,North,2503,5737,2135,56.04,20,55.1,Autumn
2023-12-17,North,2660,5950,2135,42.9,20,43.43,Autumn
2023-12-18,North,3228,6574,2109,43.97,20,44.33,Autumn
2023-12-19,North,2239,4807,2572,53.6,20,52.86,Autumn
2023-12-20,North,2589,5571,2010,57.96,20,58.79,Autumn
2023-12-21,North,1778,4835,2043,58.24,20,58.21,Winter
2023-12-22,North,2578,5695,2308,60.85,20,60.64,Winter
2023-12-23,North,3560,6724,2293,61.35,20,61.06,Winter
2023-12-24,North,2246,5006,2495,57.7,20,56.94,Winter
2023-12-25,North,2474,5059,2304,53.5,20,52.72,Winter
2023-12-26,North,2133,5311,2078,62.52,20,62.41,Winter
2023-12-27,North,3267,6485,2561,49.94,20,50.33,Winter
2023-12-28,North,2770,5048,2163,60.7,20,61.35,Winter
2023-12-29,North,3353,5570,2229,46.95,20,46.97,Winter
2023-12-30,North,2604,4951,2358,63.65,20,63.86,Winter
2023-12-31,North,2070,4501,2104,57.91,20,58.45,Winter
2024-01-01,North,3092,5721,1908,62.0,20,62.27,Winter
