Date,Store ID,Units Sold,Inventory Level,Units Ordered,Price,Discount,Competitor Pricing,Region,Weather Condition,Seasonality
2022-01-18,S005,2798,5450,1768,59.53,20,59.4,North,Rainy,Winter
2022-01-19,S005,3117,5174,2310,52.83,20,53.04,North,Cloudy,Winter
2022-01-20,S005,2510,5382,2643,45.33,20,45.28,North,Sunny,Winter
2022-01-21,S005,1630,5197,2383,56.62,20,56.06,North,Cloudy,Winter
2022-01-22,S005,3579,5883,1692,54.12,20,53.92,North,Sunny,Winter
2022-01-23,S005,2526,4538,2502,56.7,20,57.09,North,Snowy,Winter
2022-01-24,S005,2399,5206,2104,51.17,20,50.64,North,Snowy,Winter
2022-01-25,S005,2558,6449,2192,61.86,20,61.6,North,Cloudy,Winter
2022-01-26,S005,2915,5379,2275,59.19,20,59.84,North,Cloudy,Winter
2022-01-27,S005,2529,5128,2188,58.84,20,59.63,North,Rainy,Winter
2022-01-28,S005,2831,5263,2419,49.86,20,50.63,North,Rainy,Winter
2022-01-29,S005,2734,5748,1903,54.28,20,54.7,North,Rainy,Winter
2022-01-30,S005,2991,4734,2484,57.33,20,57.78,North,Cloudy,Winter
2022-01-31,S005,2554,6518,2344,61.59,20,63.01,North,Sunny,Winter
2022-02-01,S005,3028,5938,2472,48.79,20,49.25,North,Cloudy,Winter
2022-02-02,S005,2128,4540,2173,57.45,20,57.75,North,Snowy,Winter
2022-02-03,S005,2657,5370,2008,55.94,20,54.7,North,Cloudy,Winter
2022-02-04,S005,3587,5290,2337,49.5,20,50.12,North,Cloudy,Winter
2022-02-05,S005,2512,5732,2074,40.85,20,41.66,North,Rainy,Winter
2022-02-06,S005,3068,5591,2336,59.04,20,60.34,North,Cloudy,Winter
2022-02-07,S005,2793,5258,2269,59.07,20,59.21,North,Snowy,Winter
2022-02-08,S005,1955,4642,2117,55.44,20,54.0,North,Rainy,Winter
2022-02-09,S005,3374,6548,2038,61.56,20,62.52,North,Cloudy,Winter
2022-02-10,S005,2991,5262,2388,62.88,20,62.37,North,Rainy,Winter
2022-02-11,S005,2524,5600,2081,44.23,20,44.39,North,Sunny,Winter
2022-02-12,S005,2954,5947,2381,61.65,20,60.88,North,Rainy,Winter
2022-02-13,S005,2321,5198,2376,54.89,20,54.76,North,Rainy,Winter
2022-02-14,S005,2406,5303,2081,56.95,15,57.28,North,Sunny,Winter
2022-02-15,S005,2801,5782,2290,59.22,20,57.8,North,Sunny,Winter
2022-02-16,S005,4059,5916,2243,54.78,20,56.37,North,Cloudy,Winter
2022-02-17,S005,2312,5739,2457,62.03,20,61.87,North,Sunny,Winter
2022-02-18,S005,3755,6235,1916,65.23,20,64.59,North,Cloudy,Winter
2022-02-19,S005,2891,5116,2592,47.17,20,47.16,North,Snowy,Winter
2022-02-20,S005,2488,6352,2078,57.86,20,59.18,North,Snowy,Winter
2022-02-21,S005,2202,6051,1744,57.9,20,57.51,North,Rainy,Winter
2022-02-22,S005,2650,5049,2508,49.25,20,48.88,North,Sunny,Winter
2022-02-23,S005,2710,5621,1981,52.76,20,52.53,North,Sunny,Winter
2022-02-24,S005,2633,5026,1974,54.39,20,53.86,North,Cloudy,Winter
2022-02-25,S005,2683,4311,2358,56.98,20,58.71,North,Snowy,Winter
2022-02-26,S005,2707,5515,1991,53.14,20,52.81,North,Snowy,Winter
2022-02-27,S005,3696,6071,1991,67.06,20,66.04,North,Rainy,Winter
2022-02-28,S005,2487,5454,2420,49.87,20,50.0,North,Cloudy,Winter
2022-03-01,S005,3211,5513,2468,57.43,20,56.77,North,Rainy,Winter
2022-03-02,S005,3372,5842,2057,49.09,20,49.0,North,Cloudy,Winter
2022-03-03,S005,2519,6666,2314,61.62,20,60.26,North,Snowy,Winter
2022-03-04,S005,3646,6775,2261,57.81,20,57.46,North,Cloudy,Winter
2022-03-05,S005,2711,5658,2071,59.89,20,60.01,North,Rainy,Winter
2022-03-06,S005,2131,5411,2283,64.53,20,64.02,North,Cloudy,Winter
2022-03-07,S005,1811,5096,2162,58.22,20,58.43,North,Rainy,Winter
2022-03-08,S005,3300,5414,1885,62.59,20,63.61,North,Sunny,Winter
2022-03-09,S005,2133,4902,2156,52.8,20,52.6,North,Sunny,Winter
2022-03-10,S005,2299,4505,2077,55.04,20,54.93,North,Sunny,Winter
2022-03-11,S005,3173,6567,2353,70.04,20,70.32,North,Cloudy,Winter
2022-03-12,S005,3886,6057,2550,51.32,20,50.91,North,Cloudy,Winter
2022-03-13,S005,3191,5300,2453,53.5,20,54.02,North,Rainy,Winter
2022-03-14,S005,2775,5346,2042,53.12,20,53.34,North,Cloudy,Winter
2022-03-15,S005,2137,5249,2294,51.81,20,51.09,North,Rainy,Winter
2022-03-16,S005,2890,5242,2004,50.48,20,49.25,North,Sunny,Winter
2022-03-17,S005,2750,4463,2017,57.98,20,58.2,North,Snowy,Winter
2022-03-18,S005,2427,4145,2327,54.66,20,55.04,North,Snowy,Winter
2022-03-19,S005,3466,6263,2050,63.4,20,64.03,North,Rainy,Winter
2022-03-20,S005,3092,5597,2473,57.09,20,57.15,North,Snowy,Winter
2022-03-21,S005,2286,4874,1754,57.9,20,59.33,North,Rainy,Spring
2022-03-22,S005,3402,6496,2045,59.52,20,60.12,North,Snowy,Spring
2022-03-23,S005,2675,5885,1655,44.01,20,43.87,North,Cloudy,Spring
2022-03-24,S005,2790,5401,2192,55.64,20,55.44,North,Cloudy,Spring
2022-03-25,S005,3561,6150,2460,51.35,20,52.18,North,Snowy,Spring
2022-03-26,S005,2922,5701,2593,59.15,20,59.83,North,Cloudy,Spring
2022-03-27,S005,2698,6634,2231,50.53,20,50.94,North,Snowy,Spring
2022-03-28,S005,3239,5268,2107,52.11,20,51.43,North,Sunny,Spring
2022-03-29,S005,3407,5871,2453,51.78,20,53.1,North,Rainy,Spring
2022-03-30,S005,2686,5152,2345,50.12,15,50.01,North,Rainy,Spring
2022-03-31,S005,3209,5950,2279,65.56,20,65.3,North,Snowy,Spring
2022-04-01,S005,2750,5424,2038,52.14,20,52.44,North,Cloudy,Spring
2022-04-02,S005,1913,4795,2190,52.97,20,53.27,North,Rainy,Spring
2022-04-03,S005,2484,5422,2306,52.38,20,52.17,North,Cloudy,Spring
2022-04-04,S005,3559,5475,2371,63.09,20,63.49,North,Sunny,Spring
2022-04-05,S005,3484,6348,2130,45.01,20,45.11,North,Snowy,Spring
2022-04-06,S005,3018,5593,2145,46.97,20,46.74,North,Rainy,Spring
2022-04-07,S005,2895,5889,2349,61.36,20,62.22,North,Cloudy,Spring
2022-04-08,S005,2614,5194,2590,48.15,20,47.42,North,Snowy,Spring
2022-04-09,S005,3303,5963,2163,44.15,20,44.51,North,Snowy,Spring
2022-04-10,S005,3230,5433,1906,53.23,20,51.93,North,Sunny,Spring
2022-04-11,S005,2256,4338,2094,45.67,20,45.7,North,Cloudy,Spring
2022-04-12,S005,2526,4771,2086,52.53,20,53.96,North,Rainy,Spring
2022-04-13,S005,2623,4992,2305,64.85,20,65.13,North,Rainy,Spring
2022-04-14,S005,2819,6146,2242,52.7,20,53.13,North,Snowy,Spring
2022-04-15,S005,3096,6377,2104,51.9,20,52.59,North,Rainy,Spring
2022-04-16,S005,2616,5020,2448,65.76,20,65.9,North,Cloudy,Spring
2022-04-17,S005,2410,6351,2031,55.02,20,55.35,North,Cloudy,Spring
2022-04-18,S005,3384,5617,1978,48.27,20,48.22,North,Cloudy,Spring
2022-04-19,S005,2522,5609,2253,50.59,20,50.8,North,Sunny,Spring
2022-04-20,S005,2978,5622,1735,55.07,20,54.67,North,Rainy,Spring
2022-04-21,S005,2625,5317,2525,56.7,20,56.83,North,Cloudy,Spring
2022-04-22,S005,2474,4172,1982,51.63,20,50.74,North,Rainy,Spring
2022-04-23,S005,2547,5101,2454,55.09,20,55.0,North,Cloudy,Spring
2022-04-24,S005,2619,4600,2148,65.26,20,66.01,North,Sunny,Spring
2022-04-25,S005,2697,5029,2226,50.4,20,50.2,North,Rainy,Spring
2022-04-26,S005,2692,5705,2248,52.7,20,52.7,North,Rainy,Spring
2022-04-27,S005,2478,4346,2339,45.98,20,46.72,North,Cloudy,Spring
2022-04-28,S005,3428,5659,2328,69.06,20,68.89,North,Cloudy,Spring
2022-04-29,S005,2302,4741,2496,62.56,20,62.67,North,Sunny,Spring
2022-04-30,S005,3481,5903,2460,55.12,20,54.46,North,Snowy,Spring
2022-05-01,S005,2319,4779,2327,59.95,20,60.46,North,Snowy,Spring
2022-05-02,S005,2424,5514,2398,52.81,20,51.8,North,Rainy,Spring
2022-05-03,S005,2645,6255,1764,56.84,20,55.68,North,Cloudy,Spring
2022-05-04,S005,2356,5600,2023,62.88,20,62.86,North,Sunny,Spring
2022-05-05,S005,3085,6210,1939,56.58,20,57.04,North,Rainy,Spring
2022-05-06,S005,2984,5957,1867,50.88,20,51.83,North,Cloudy,Spring
2022-05-07,S005,3054,5807,2057,50.86,20,50.29,North,Rainy,Spring
2022-05-08,S005,2652,5189,2322,54.76,20,54.09,North,Rainy,Spring
2022-05-09,S005,2368,4869,2342,54.63,20,54.92,North,Cloudy,Spring
2022-05-10,S005,2699,5751,2268,49.61,20,49.92,North,Sunny,Spring
2022-05-11,S005,2511,4737,2336,57.16,20,57.62,North,Sunny,Spring
2022-05-12,S005,2665,5523,2015,56.76,20,56.47,North,Rainy,Spring
2022-05-13,S005,2433,4720,1942,48.94,20,48.28,North,Snowy,Spring
2022-05-14,S005,2702,5155,2291,57.89,20,56.89,North,Rainy,Spring
2022-05-15,S005,2720,5663,2161,57.14,20,57.55,North,Cloudy,Spring
2022-05-16,S005,2995,5300,2333,43.93,20,42.94,North,Cloudy,Spring
2022-05-17,S005,3306,5744,2079,42.69,20,41.48,North,Rainy,Spring
2022-05-18,S005,3864,6408,2366,53.33,20,53.82,North,Rainy,Spring
2022-05-19,S005,2015,5707,2207,58.44,20,58.86,North,Rainy,Spring
2022-05-20,S005,3073,5711,2289,54.29,20,53.86,North,Rainy,Spring
2022-05-21,S005,1828,5060,2077,46.85,20,46.94,North,Cloudy,Spring
2022-05-22,S005,2599,5799,2277,64.88,15,64.6,North,Snowy,Spring
2022-05-23,S005,1954,5292,2247,53.5,20,53.37,North,Cloudy,Spring
2022-05-24,S005,2234,5413,2119,65.64,20,65.74,North,Sunny,Spring
2022-05-25,S005,1865,5125,2157,60.91,20,61.53,North,Rainy,Spring
2022-05-26,S005,3362,5937,2257,60.84,20,61.54,North,Snowy,Spring
2022-05-27,S005,2687,5068,2219,51.07,20,50.68,North,Rainy,Spring
2022-05-28,S005,2175,5015,2640,56.65,20,56.42,North,Snowy,Spring
2022-05-29,S005,3071,5574,1843,58.5,20,59.11,North,Snowy,Spring
2022-05-30,S005,2335,5710,1999,54.49,20,54.97,North,Cloudy,Spring
2022-05-31,S005,2130,4777,2074,64.13,20,64.4,North,Sunny,Spring
2022-06-01,S005,3262,5875,2066,57.94,20,58.14,North,Sunny,Spring
2022-06-02,S005,2734,4469,2179,57.29,20,57.18,North,Cloudy,Spring
2022-06-03,S005,2177,5905,2086,57.95,20,58.21,North,Snowy,Spring
2022-06-04,S005,2493,4807,2721,62.15,20,62.36,North,Snowy,Spring
2022-06-05,S005,3087,5299,2329,47.56,20,47.64,North,Cloudy,Spring
2022-06-06,S005,2300,6309,2239,53.85,20,53.16,North,Rainy,Spring
2022-06-07,S005,2844,5394,2202,53.36,20,52.46,North,Rainy,Spring
2022-06-08,S005,2741,5951,2316,57.37,20,57.42,North,Snowy,Spring
2022-06-09,S005,1873,5293,2210,60.98,20,60.82,North,Rainy,Spring
2022-06-10,S005,3425,5914,1963,58.64,20,59.39,North,Sunny,Spring
2022-06-11,S005,2216,5620,2087,52.61,20,51.3,North,Sunny,Spring
2022-06-12,S005,2245,4688,1953,50.38,20,50.83,North,Snowy,Spring
2022-06-13,S005,2419,5809,2222,55.87,20,54.2,North,Snowy,Spring
2022-06-14,S005,2688,5189,2331,47.0,20,46.41,North,Cloudy,Spring
2022-06-15,S005,3336,6714,2281,51.57,20,52.07,North,Snowy,Spring
2022-06-16,S005,3277,6055,2628,51.44,20,52.01,North,Rainy,Spring
2022-06-17,S005,2048,4267,2329,57.58,20,57.47,North,Sunny,Spring
2022-06-18,S005,3338,6328,2289,55.41,20,55.01,North,Snowy,Spring
2022-06-19,S005,2753,5749,2043,59.26,20,59.79,North,Rainy,Spring
2022-06-20,S005,2443,6473,2003,61.08,20,61.22,North,Cloudy,Spring
2022-06-21,S005,2902,5739,2246,50.49,20,50.71,North,Sunny,Summer
2022-06-22,S005,2377,5765,2076,59.73,20,59.19,North,Sunny,Summer
2022-06-23,S005,3343,5549,1993,62.24,20,61.33,North,Sunny,Summer
2022-06-24,S005,2679,4488,2008,58.36,20,58.33,North,Rainy,Summer
2022-06-25,S005,2855,5066,2023,61.9,20,60.4,North,Rainy,Summer
2022-06-26,S005,4587,7114,2171,61.79,20,61.62,North,Cloudy,Summer
2022-06-27,S005,2849,5193,1987,56.5,20,57.1,North,Sunny,Summer
2022-06-28,S005,2315,4979,2339,59.14,20,58.64,North,Cloudy,Summer
2022-06-29,S005,3312,5740,2163,64.03,20,64.33,North,Rainy,Summer
2022-06-30,S005,3180,5659,2346,52.44,20,53.33,North,Snowy,Summer
2022-07-01,S005,2686,5361,2279,55.97,20,56.5,North,Sunny,Summer
2022-07-02,S005,2695,5389,2185,53.91,20,54.25,North,Cloudy,Summer
2022-07-03,S005,2632,5421,1868,62.98,20,63.11,North,Cloudy,Summer
2022-07-04,S005,3511,6647,2261,43.42,20,44.85,North,Rainy,Summer
2022-07-05,S005,3070,5771,1969,56.69,20,56.47,North,Rainy,Summer
2022-07-06,S005,3205,5320,2216,56.18,20,56.49,North,Cloudy,Summer
2022-07-07,S005,2858,6259,1927,54.66,20,54.56,North,Snowy,Summer
2022-07-08,S005,2984,5589,2466,60.04,20,60.02,North,Snowy,Summer
2022-07-09,S005,2886,6339,2251,55.95,20,55.28,North,Cloudy,Summer
2022-07-10,S005,1743,5339,2102,63.56,20,63.07,North,Rainy,Summer
2022-07-11,S005,3332,6116,2292,51.62,20,52.12,North,Sunny,Summer
2022-07-12,S005,2268,5326,2280,60.54,20,61.47,North,Snowy,Summer
2022-07-13,S005,3054,5368,2157,57.07,20,58.39,North,Snowy,Summer
2022-07-14,S005,3871,6082,2071,60.42,20,60.11,North,Rainy,Summer
2022-07-15,S005,2260,4284,2357,66.43,20,66.6,North,Cloudy,Summer
2022-07-16,S005,2917,6054,1604,59.26,20,59.21,North,Sunny,Summer
2022-07-17,S005,2613,6128,1765,57.54,20,57.04,North,Snowy,Summer
2022-07-18,S005,3594,5946,2321,56.67,20,57.02,North,Rainy,Summer
2022-07-19,S005,2651,4866,2020,66.45,20,66.1,North,Sunny,Summer
2022-07-20,S005,2860,5417,1693,55.17,20,54.84,North,Sunny,Summer
2022-07-21,S005,3822,5292,2207,50.14,20,51.13,North,Rainy,Summer
2022-07-22,S005,2947,6110,2200,52.78,20,52.34,North,Rainy,Summer
2022-07-23,S005,3107,5288,2270,50.57,20,51.33,North,Cloudy,Summer
2022-07-24,S005,2873,6268,1793,54.32,20,54.58,North,Cloudy,Summer
2022-07-25,S005,2970,6399,2196,54.89,20,53.69,North,Cloudy,Summer
2022-07-26,S005,2238,5308,2355,52.7,20,52.63,North,Cloudy,Summer
2022-07-27,S005,1868,5681,2070,52.45,20,51.92,North,Rainy,Summer
2022-07-28,S005,2664,4754,2078,61.07,20,60.59,North,Cloudy,Summer
2022-07-29,S005,3672,6199,2305,55.44,20,56.32,North,Rainy,Summer
2022-07-30,S005,2134,4319,2217,51.69,20,51.7,North,Snowy,Summer
2022-07-31,S005,2367,5077,2600,50.09,20,49.69,North,Sunny,Summer
2022-08-01,S005,2903,5492,2220,54.25,20,53.64,North,Cloudy,Summer
2022-08-02,S005,3265,5790,2268,44.4,20,43.42,North,Sunny,Summer
2022-08-03,S005,2718,5069,2319,54.42,20,55.4,North,Rainy,Summer
2022-08-04,S005,3190,6300,2054,53.58,20,53.02,North,Snowy,Summer
2022-08-05,S005,3447,6983,2215,50.88,20,51.24,North,Rainy,Summer
2022-08-06,S005,3249,5711,2181,56.01,20,56.63,North,Cloudy,Summer
2022-08-07,S005,2277,4684,2109,58.45,20,56.88,North,Cloudy,Summer
2022-08-08,S005,2204,4907,1911,57.2,20,57.52,North,Cloudy,Summer
2022-08-09,S005,2305,5454,2558,57.26,20,56.66,North,Rainy,Summer
2022-08-10,S005,2727,5344,2468,57.25,20,57.19,North,Sunny,Summer
2022-08-11,S005,2587,5630,2438,54.58,20,54.55,North,Snowy,Summer
2022-08-12,S005,3314,6447,2012,50.83,20,50.55,North,Snowy,Summer
2022-08-13,S005,2765,5969,2259,56.3,20,56.54,North,Snowy,Summer
2022-08-14,S005,3388,5928,1879,52.65,20,52.96,North,Sunny,Summer
2022-08-15,S005,2185,4968,2347,54.27,20,53.54,North,Cloudy,Summer
2022-08-16,S005,2820,5512,1957,55.26,20,57.05,North,Cloudy,Summer
2022-08-17,S005,3072,4860,2299,55.92,20,55.75,North,Sunny,Summer
2022-08-18,S005,3083,5122,2327,48.68,20,48.39,North,Cloudy,Summer
2022-08-19,S005,3260,5933,2080,47.4,20,47.36,North,Snowy,Summer
2022-08-20,S005,2997,5782,1909,57.5,20,57.17,North,Rainy,Summer
2022-08-21,S005,2906,6352,2049,57.16,20,58.29,North,Cloudy,Summer
2022-08-22,S005,2193,5076,2593,59.95,20,60.47,North,Sunny,Summer
2022-08-23,S005,2676,5419,2527,58.67,20,58.87,North,Snowy,Summer
2022-08-24,S005,2903,6073,2274,53.96,20,54.09,North,Rainy,Summer
2022-08-25,S005,3364,5451,1921,60.68,20,60.99,North,Rainy,Summer
2022-08-26,S005,2945,5973,2620,62.74,20,63.83,North,Rainy,Summer
2022-08-27,S005,2837,5687,2190,57.31,20,58.15,North,Snowy,Summer
2022-08-28,S005,2914,5199,2176,54.53,20,54.19,North,Cloudy,Summer
2022-08-29,S005,2376,4935,2200,51.35,20,51.18,North,Rainy,Summer
2022-08-30,S005,2925,5295,2606,60.49,20,60.12,North,Snowy,Summer
2022-08-31,S005,1919,5380,1981,54.23,20,54.7,North,Cloudy,Summer
2022-09-01,S005,2982,5691,2202,58.49,20,57.57,North,Sunny,Summer
2022-09-02,S005,2589,5207,2227,58.37,20,59.15,North,Cloudy,Summer
2022-09-03,S005,2427,5701,2335,56.23,20,55.36,North,Sunny,Summer
2022-09-04,S005,2896,5632,2124,53.87,20,54.58,North,Cloudy,Summer
2022-09-05,S005,2656,5582,2382,63.77,20,63.96,North,Sunny,Summer
2022-09-06,S005,2853,5001,2356,54.7,20,54.3,North,Cloudy,Summer
2022-09-07,S005,2719,5745,2258,49.28,20,49.64,North,Snowy,Summer
2022-09-08,S005,2926,5582,2227,49.93,20,50.02,North,Rainy,Summer
2022-09-09,S005,2712,5287,2539,54.61,20,55.24,North,Sunny,Summer
2022-09-10,S005,2910,5539,1945,48.98,20,48.47,North,Cloudy,Summer
2022-09-11,S005,3166,6069,2360,67.94,20,68.11,North,Sunny,Summer
2022-09-12,S005,2494,6381,2428,49.01,20,48.13,North,Cloudy,Summer
2022-09-13,S005,2977,5464,2215,56.1,20,56.32,North,Snowy,Summer
2022-09-14,S005,2592,4934,2152,42.77,20,42.42,North,Cloudy,Summer
2022-09-15,S005,3256,5906,2372,51.44,20,50.7,North,Snowy,Summer
2022-09-16,S005,2539,4907,2220,48.64,20,49.16,North,Rainy,Summer
2022-09-17,S005,2821,6413,2148,59.92,20,59.58,North,Snowy,Summer
2022-09-18,S005,2028,4970,2382,43.64,20,44.51,North,Rainy,Summer
2022-09-19,S005,2368,5782,2371,57.99,20,58.48,North,Sunny,Summer
2022-09-20,S005,1989,5680,2323,61.38,20,61.37,North,Sunny,Summer
2022-09-21,S005,2115,5345,2244,61.02,20,61.88,North,Snowy,Autumn
2022-09-22,S005,2534,5290,2183,53.92,20,54.77,North,Rainy,Autumn
2022-09-23,S005,2646,5795,2371,65.7,20,65.3,North,Rainy,Autumn
2022-09-24,S005,2328,5820,1915,52.79,20,53.37,North,Snowy,Autumn
2022-09-25,S005,2290,6126,2436,52.95,20,51.4,North,Sunny,Autumn
2022-09-26,S005,3099,6688,2535,44.15,20,44.41,North,Snowy,Autumn
2022-09-27,S005,3440,6206,2132,50.77,20,51.02,North,Snowy,Autumn
2022-09-28,S005,3033,5383,2223,58.38,20,58.39,North,Cloudy,Autumn
2022-09-29,S005,3015,5309,1841,58.3,20,56.84,North,Sunny,Autumn
2022-09-30,S005,2144,4837,2111,53.74,20,53.33,North,Rainy,Autumn
2022-10-01,S005,2511,5664,2173,50.11,20,50.7,North,Snowy,Autumn
2022-10-02,S005,2534,4504,2363,45.77,20,46.14,North,Cloudy,Autumn
2022-10-03,S005,2351,5434,2709,53.65,20,54.0,North,Cloudy,Autumn
2022-10-04,S005,3079,5468,2325,53.16,20,52.84,North,Rainy,Autumn
2022-10-05,S005,3410,5834,2244,62.14,20,62.73,North,Snowy,Autumn
2022-10-06,S005,2657,5353,1931,58.38,20,60.26,North,Rainy,Autumn
2022-10-07,S005,3088,5977,2202,57.55,20,58.17,North,Rainy,Autumn
2022-10-08,S005,2197,5176,1865,47.27,20,46.93,North,Rainy,Autumn
2022-10-09,S005,2215,4918,2713,52.4,20,53.04,North,Snowy,Autumn
2022-10-10,S005,1737,6030,2190,57.09,20,56.9,North,Snowy,Autumn
2022-10-11,S005,2360,4976,2406,57.48,20,56.95,North,Rainy,Autumn
2022-10-12,S005,2683,6400,1861,52.76,20,53.28,North,Cloudy,Autumn
2022-10-13,S005,2760,5507,2033,54.29,20,54.97,North,Rainy,Autumn
2022-10-14,S005,2728,5971,2228,56.65,20,57.57,North,Snowy,Autumn
2022-10-15,S005,2140,5259,1768,48.49,20,48.46,North,Snowy,Autumn
2022-10-16,S005,3204,6082,2031,54.32,20,54.72,North,Snowy,Autumn
2022-10-17,S005,2608,5050,2147,54.93,20,56.26,North,Cloudy,Autumn
2022-10-18,S005,2897,5790,2195,63.65,20,64.5,North,Snowy,Autumn
2022-10-19,S005,3440,5532,2293,62.52,20,62.34,North,Snowy,Autumn
2022-10-20,S005,2848,5756,2276,52.07,20,51.99,North,Cloudy,Autumn
2022-10-21,S005,2437,5082,2505,56.8,20,57.04,North,Sunny,Autumn
2022-10-22,S005,2796,5781,2436,50.42,20,50.55,North,Cloudy,Autumn
2022-10-23,S005,3595,5489,2367,56.4,20,56.97,North,Cloudy,Autumn
2022-10-24,S005,3025,5851,2234,61.14,20,61.82,North,Snowy,Autumn
2022-10-25,S005,3853,6514,2015,54.92,20,55.52,North,Cloudy,Autumn
2022-10-26,S005,2609,5550,2592,56.18,15,55.56,North,Cloudy,Autumn
2022-10-27,S005,2133,5431,2468,57.28,20,58.14,North,Cloudy,Autumn
2022-10-28,S005,2032,4891,2322,58.26,15,58.43,North,Rainy,Autumn
2022-10-29,S005,2210,4832,2092,46.44,20,46.52,North,Rainy,Autumn
2022-10-30,S005,2725,5740,2212,46.7,20,47.19,North,Rainy,Autumn
2022-10-31,S005,2724,4963,2484,40.37,20,40.25,North,Snowy,Autumn
2022-11-01,S005,2999,4841,2049,48.51,20,48.57,North,Rainy,Autumn
2022-11-02,S005,2624,5220,2323,62.06,20,62.01,North,Snowy,Autumn
2022-11-03,S005,2803,4571,2285,45.77,20,45.4,North,Rainy,Autumn
2022-11-04,S005,2862,5465,2214,56.72,20,57.15,North,Cloudy,Autumn
2022-11-05,S005,2447,6520,2037,55.66,20,55.63,North,Rainy,Autumn
2022-11-06,S005,3027,5971,1955,52.67,20,52.0,North,Rainy,Autumn
2022-11-07,S005,2379,5267,2044,58.84,20,59.42,North,Cloudy,Autumn
2022-11-08,S005,2909,5793,2326,61.77,20,61.54,North,Sunny,Autumn
2022-11-09,S005,2711,5433,2155,53.07,20,52.89,North,Rainy,Autumn
2022-11-10,S005,3005,6292,1687,53.91,20,52.98,North,Cloudy,Autumn
2022-11-11,S005,3350,5464,1959,61.91,20,62.3,North,Cloudy,Autumn
2022-11-12,S005,2205,5784,2381,54.1,20,54.83,North,Cloudy,Autumn
2022-11-13,S005,2853,5985,2333,59.64,20,60.07,North,Snowy,Autumn
2022-11-14,S005,3371,5608,2307,55.97,20,54.42,North,Snowy,Autumn
2022-11-15,S005,2759,5477,2048,64.91,20,65.35,North,Sunny,Autumn
2022-11-16,S005,3464,5976,2109,54.88,20,54.06,North,Cloudy,Autumn
2022-11-17,S005,3680,6632,2180,48.32,20,48.29,North,Rainy,Autumn
2022-11-18,S005,2670,5132,2402,67.61,20,68.44,North,Cloudy,Autumn
2022-11-19,S005,2998,5672,2050,49.36,20,49.16,North,Rainy,Autumn
2022-11-20,S005,3191,5953,2307,53.23,20,52.56,North,Sunny,Autumn
2022-11-21,S005,2658,5019,2062,63.07,20,63.7,North,Cloudy,Autumn
2022-11-22,S005,2951,6155,2254,55.21,20,54.84,North,Sunny,Autumn
2022-11-23,S005,2039,4857,2076,58.13,20,58.49,North,Sunny,Autumn
2022-11-24,S005,2260,5530,2078,60.56,20,60.27,North,Cloudy,Autumn
2022-11-25,S005,2690,4751,2465,66.08,20,65.45,North,Rainy,Autumn
2022-11-26,S005,2434,5057,1804,54.64,20,55.43,North,Cloudy,Autumn
2022-11-27,S005,3050,5333,2068,51.46,20,50.92,North,Snowy,Autumn
2022-11-28,S005,2206,5664,2102,53.9,20,54.16,North,Rainy,Autumn
2022-11-29,S005,3347,5246,2140,57.34,20,57.15,North,Sunny,Autumn
2022-11-30,S005,2527,5252,2292,57.85,20,58.66,North,Cloudy,Autumn
2022-12-01,S005,3278,6235,2177,52.68,20,52.36,North,Cloudy,Autumn
2022-12-02,S005,2895,5337,1670,58.76,20,59.39,North,Sunny,Autumn
2022-12-03,S005,1817,4403,2182,56.34,20,57.12,North,Rainy,Autumn
2022-12-04,S005,3483,6067,2012,54.56,20,53.89,North,Cloudy,Autumn
2022-12-05,S005,2809,4853,2548,49.94,20,49.55,North,Cloudy,Autumn
2022-12-06,S005,2949,5814,1871,59.71,20,60.37,North,Cloudy,Autumn
2022-12-07,S005,3040,5085,2131,55.52,20,55.36,North,Sunny,Autumn
2022-12-08,S005,3292,5083,2575,56.36,20,57.46,North,Rainy,Autumn
2022-12-09,S005,2046,5595,2168,49.81,20,49.66,North,Cloudy,Autumn
2022-12-10,S005,2053,5302,2274,53.55,20,53.48,North,Sunny,Autumn
2022-12-11,S005,3173,5974,2312,60.52,20,60.58,North,Cloudy,Autumn
2022-12-12,S005,2848,6016,2010,58.48,20,59.16,North,Rainy,Autumn
2022-12-13,S005,2563,5049,2261,44.89,20,45.58,North,Cloudy,Autumn
2022-12-14,S005,3650,6344,2132,52.63,20,53.76,North,Snowy,Autumn
2022-12-15,S005,2274,3973,1797,51.77,15,52.61,North,Cloudy,Autumn
2022-12-16,S005,2776,5122,1745,64.63,20,65.34,North,Snowy,Autumn
2022-12-17,S005,2073,5499,2452,59.82,20,60.33,North,Sunny,Autumn
2022-12-18,S005,3139,5387,1745,56.84,20,56.61,North,Sunny,Autumn
2022-12-19,S005,2676,5472,1992,50.21,20,49.42,North,Snowy,Autumn
2022-12-20,S005,3595,5756,2151,57.94,20,57.24,North,Cloudy,Autumn
2022-12-21,S005,2041,5407,2218,54.91,20,54.87,North,Cloudy,Winter
2022-12-22,S005,2797,6225,2008,60.68,20,60.97,North,Sunny,Winter
2022-12-23,S005,3716,5665,2269,55.36,20,56.64,North,Snowy,Winter
2022-12-24,S005,2008,4185,2251,62.03,20,62.55,North,Cloudy,Winter
2022-12-25,S005,2112,4909,2254,44.56,20,44.42,North,Snowy,Winter
2022-12-26,S005,2316,5719,2219,49.44,20,50.1,North,Cloudy,Winter
