Date,Product ID,Category,Units Sold,Inventory Level,Units Ordered,Price,Discount,Seasonality
2023-05-08,P0010,Toys,889,1463,512,51.97,10,Spring
2023-05-09,P0010,Toys,784,1273,605,72.02,20,Spring
2023-05-10,P0010,Toys,698,1059,497,29.23,20,Spring
2023-05-11,P0010,Toys,619,1615,429,58.01,20,Spring
2023-05-12,P0010,Toys,511,1182,670,45.81,20,Spring
2023-05-13,P0010,Toys,692,1029,619,66.18,20,Spring
2023-05-14,P0010,Toys,441,1427,438,65.46,20,Spring
2023-05-15,P0010,Toys,440,1435,741,49.43,20,Spring
2023-05-16,P0010,Toys,544,1238,266,54.8,15,Spring
2023-05-17,P0010,Toys,369,1803,610,45.26,20,Spring
2023-05-18,P0010,Toys,832,1485,522,42.81,20,Spring
2023-05-19,P0010,Toys,503,1337,521,40.52,20,Spring
2023-05-20,P0010,Toys,1101,1870,394,61.15,15,Spring
2023-05-21,P0010,Toys,246,763,480,49.59,20,Spring
2023-05-22,P0010,Toys,790,1219,384,38.84,15,Spring
2023-05-23,P0010,Toys,790,1283,700,57.37,20,Spring
2023-05-24,P0010,Toys,756,1171,595,53.05,15,Spring
2023-05-25,P0010,Toys,507,1211,654,59.99,15,Spring
2023-05-26,P0010,Toys,270,1027,523,38.67,15,Spring
2023-05-27,P0010,Toys,424,1036,422,71.36,20,Spring
2023-05-28,P0010,Toys,840,1612,494,62.07,20,Spring
2023-05-29,P0010,Toys,433,1152,611,65.08,20,Spring
2023-05-30,P0010,Toys,548,1047,514,46.33,20,Spring
2023-05-31,P0010,Toys,424,1037,753,61.85,10,Spring
2023-06-01,P0010,Toys,322,645,492,57.12,20,Spring
2023-06-02,P0010,Toys,863,1398,616,49.57,20,Spring
2023-06-03,P0010,Toys,602,1041,550,60.19,15,Spring
2023-06-04,P0010,Toys,484,1180,404,53.27,15,Spring
2023-06-05,P0010,Toys,505,1831,746,73.59,20,Spring
2023-06-06,P0010,Toys,987,1587,563,56.19,15,Spring
2023-06-07,P0010,Toys,416,1259,630,61.2,20,Spring
2023-06-08,P0010,Toys,551,947,688,62.05,20,Spring
2023-06-09,P0010,Toys,762,1841,473,43.76,20,Spring
2023-06-10,P0010,Toys,483,1371,551,71.5,20,Spring
2023-06-11,P0010,Toys,614,1196,646,62.9,20,Spring
2023-06-12,P0010,Toys,776,1610,671,42.57,20,Spring
2023-06-13,P0010,Toys,398,1435,534,48.38,20,Spring
2023-06-14,P0010,Toys,980,1413,792,41.82,20,Spring
2023-06-15,P0010,Toys,843,1483,614,79.3,10,Spring
2023-06-16,P0010,Toys,366,755,701,71.45,15,Spring
2023-06-17,P0010,Toys,363,806,512,69.67,20,Spring
2023-06-18,P0010,Toys,390,1601,542,37.03,20,Spring
2023-06-19,P0010,Toys,520,1106,525,26.74,20,Spring
2023-06-20,P0010,Toys,979,1405,710,70.47,20,Spring
2023-06-21,P0010,Toys,424,829,398,44.76,15,Summer
2023-06-22,P0010,Toys,794,1232,428,61.13,20,Summer
2023-06-23,P0010,Toys,676,1507,530,64.52,20,Summer
2023-06-24,P0010,Toys,638,1466,663,57.9,10,Summer
2023-06-25,P0010,Toys,923,1460,583,54.3,15,Summer
2023-06-26,P0010,Toys,921,1188,442,40.09,20,Summer
2023-06-27,P0010,Toys,916,1994,412,57.73,10,Summer
2023-06-28,P0010,Toys,441,1136,602,69.24,20,Summer
2023-06-29,P0010,Toys,503,1659,578,46.02,20,Summer
2023-06-30,P0010,Toys,589,1513,516,64.5,20,Summer
2023-07-01,P0010,Toys,1014,1438,537,51.54,20,Summer
2023-07-02,P0010,Toys,720,1104,538,55.25,15,Summer
2023-07-03,P0010,Toys,841,1614,581,66.37,20,Summer
2023-07-04,P0010,Toys,587,1480,652,60.22,15,Summer
2023-07-05,P0010,Toys,510,1079,819,65.07,15,Summer
2023-07-06,P0010,Toys,557,1427,643,44.71,20,Summer
2023-07-07,P0010,Toys,458,1067,569,47.25,20,Summer
2023-07-08,P0010,Toys,1308,1486,710,58.06,20,Summer
2023-07-09,P0010,Toys,510,1432,754,38.02,20,Summer
2023-07-10,P0010,Toys,659,1563,695,36.17,20,Summer
2023-07-11,P0010,Toys,539,1446,603,51.51,15,Summer
2023-07-12,P0010,Toys,464,656,561,45.07,20,Summer
2023-07-13,P0010,Toys,1063,1632,553,38.53,20,Summer
2023-07-14,P0010,Toys,257,1747,648,74.09,20,Summer
2023-07-15,P0010,Toys,613,1021,419,56.31,20,Summer
2023-07-16,P0010,Toys,630,1482,490,60.65,10,Summer
2023-07-17,P0010,Toys,429,1309,583,57.56,20,Summer
2023-07-18,P0010,Toys,1137,1711,380,62.11,20,Summer
2023-07-19,P0010,Toys,584,873,398,54.61,15,Summer
2023-07-20,P0010,Toys,327,1171,538,61.65,20,Summer
2023-07-21,P0010,Toys,403,1098,362,71.48,15,Summer
2023-07-22,P0010,Toys,1163,1738,739,47.38,20,Summer
2023-07-23,P0010,Toys,526,1399,552,33.18,20,Summer
2023-07-24,P0010,Toys,297,932,703,70.81,20,Summer
2023-07-25,P0010,Toys,1072,1362,556,50.58,15,Summer
2023-07-26,P0010,Toys,178,844,495,51.12,15,Summer
2023-07-27,P0010,Toys,512,1083,609,58.66,20,Summer
2023-07-28,P0010,Toys,581,1366,360,53.79,20,Summer
2023-07-29,P0010,Toys,723,1478,655,57.15,20,Summer
2023-07-30,P0010,Toys,616,1343,626,71.09,20,Summer
2023-07-31,P0010,Toys,1292,1732,589,64.71,5,Summer
2023-08-01,P0010,Toys,804,1785,493,58.37,15,Summer
2023-08-02,P0010,Toys,699,1285,452,66.16,20,Summer
2023-08-03,P0010,Toys,740,1217,406,65.2,20,Summer
2023-08-04,P0010,Toys,858,1197,447,49.63,15,Summer
2023-08-05,P0010,Toys,868,1717,836,65.68,20,Summer
2023-08-06,P0010,Toys,928,1395,432,39.97,20,Summer
2023-08-07,P0010,Toys,693,1658,620,26.45,20,Summer
2023-08-08,P0010,Toys,737,1349,589,46.21,20,Summer
2023-08-09,P0010,Toys,306,1551,448,59.09,20,Summer
2023-08-10,P0010,Toys,572,1083,341,61.54,20,Summer
2023-08-11,P0010,Toys,1010,1681,560,69.28,20,Summer
2023-08-12,P0010,Toys,924,1349,455,66.42,20,Summer
2023-08-13,P0010,Toys,902,1758,509,65.74,20,Summer
2023-08-14,P0010,Toys,633,1440,585,52.52,20,Summer
2023-08-15,P0010,Toys,497,1308,475,67.23,20,Summer
2023-08-16,P0010,Toys,340,1280,379,45.42,20,Summer
2023-08-17,P0010,Toys,878,1493,649,63.03,10,Summer
2023-08-18,P0010,Toys,713,996,366,57.66,10,Summer
2023-08-19,P0010,Toys,514,1508,702,36.4,10,Summer
2023-08-20,P0010,Toys,633,1421,442,46.93,20,Summer
2023-08-21,P0010,Toys,588,1724,540,50.04,15,Summer
2023-08-22,P0010,Toys,1016,1385,394,52.39,20,Summer
2023-08-23,P0010,Toys,541,1180,414,54.64,15,Summer
2023-08-24,P0010,Toys,1028,1528,658,48.39,20,Summer
2023-08-25,P0010,Toys,139,1264,562,70.48,20,Summer
2023-08-26,P0010,Toys,422,1248,725,70.73,15,Summer
2023-08-27,P0010,Toys,1266,1798,642,51.1,20,Summer
2023-08-28,P0010,Toys,600,1287,681,37.52,20,Summer
2023-08-29,P0010,Toys,1198,1854,422,37.28,20,Summer
2023-08-30,P0010,Toys,624,1152,674,40.04,15,Summer
2023-08-31,P0010,Toys,608,1691,873,58.75,10,Summer
2023-09-01,P0010,Toys,510,1246,716,54.32,20,Summer
2023-09-02,P0010,Toys,1104,1797,378,40.67,20,Summer
2023-09-03,P0010,Toys,997,2227,693,74.92,20,Summer
2023-09-04,P0010,Toys,792,1551,619,40.72,20,Summer
2023-09-05,P0010,Toys,1036,1848,510,53.01,20,Summer
2023-09-06,P0010,Toys,679,1320,553,70.2,15,Summer
2023-09-07,P0010,Toys,421,1240,722,53.92,15,Summer
2023-09-08,P0010,Toys,859,1522,584,38.66,20,Summer
2023-09-09,P0010,Toys,1002,1587,444,29.68,15,Summer
2023-09-10,P0010,Toys,662,1298,439,28.17,20,Summer
2023-09-11,P0010,Toys,920,1391,658,41.47,20,Summer
2023-09-12,P0010,Toys,1027,1564,584,26.97,20,Summer
2023-09-13,P0010,Toys,645,1704,413,47.95,20,Summer
2023-09-14,P0010,Toys,523,1349,623,55.62,20,Summer
2023-09-15,P0010,Toys,847,1248,497,34.34,15,Summer
2023-09-16,P0010,Toys,776,1708,564,45.69,15,Summer
2023-09-17,P0010,Toys,896,1563,649,50.33,20,Summer
2023-09-18,P0010,Toys,300,1218,517,57.99,20,Summer
2023-09-19,P0010,Toys,487,1380,465,75.99,20,Summer
2023-09-20,P0010,Toys,617,1594,792,56.5,15,Summer
2023-09-21,P0010,Toys,366,1021,376,38.98,20,Autumn
2023-09-22,P0010,Toys,551,958,628,63.69,5,Autumn
2023-09-23,P0010,Toys,622,1445,818,70.8,20,Autumn
2023-09-24,P0010,Toys,987,1713,636,50.54,15,Autumn
2023-09-25,P0010,Toys,470,1151,507,36.2,15,Autumn
2023-09-26,P0010,Toys,591,1702,384,91.73,20,Autumn
2023-09-27,P0010,Toys,314,1033,494,56.2,15,Autumn
2023-09-28,P0010,Toys,835,1497,795,50.95,15,Autumn
2023-09-29,P0010,Toys,517,1195,742,39.09,20,Autumn
2023-09-30,P0010,Toys,535,1184,606,78.03,15,Autumn
2023-10-01,P0010,Toys,673,1172,309,64.72,20,Autumn
2023-10-02,P0010,Toys,979,1725,457,64.87,15,Autumn
2023-10-03,P0010,Toys,1105,1708,652,40.33,5,Autumn
2023-10-04,P0010,Toys,603,984,523,64.17,20,Autumn
2023-10-05,P0010,Toys,273,574,819,39.88,20,Autumn
2023-10-06,P0010,Toys,638,1454,520,47.94,20,Autumn
2023-10-07,P0010,Toys,699,1483,602,69.81,20,Autumn
2023-10-08,P0010,Toys,347,713,413,44.32,20,Autumn
2023-10-09,P0010,Toys,675,1270,577,71.3,20,Autumn
2023-10-10,P0010,Toys,1029,1786,566,73.94,15,Autumn
2023-10-11,P0010,Toys,875,1782,533,27.78,20,Autumn
2023-10-12,P0010,Toys,780,1524,707,54.19,15,Autumn
2023-10-13,P0010,Toys,470,1461,500,81.76,20,Autumn
2023-10-14,P0010,Toys,743,1466,731,50.67,15,Autumn
2023-10-15,P0010,Toys,708,1334,356,53.52,15,Autumn
2023-10-16,P0010,Toys,343,822,483,62.89,20,Autumn
2023-10-17,P0010,Toys,559,1286,428,51.41,15,Autumn
2023-10-18,P0010,Toys,1074,1473,644,72.39,10,Autumn
2023-10-19,P0010,Toys,659,1281,531,34.98,5,Autumn
2023-10-20,P0010,Toys,494,853,531,46.88,20,Autumn
2023-10-21,P0010,Toys,609,1612,631,24.95,15,Autumn
2023-10-22,P0010,Toys,804,1135,751,49.52,20,Autumn
2023-10-23,P0010,Toys,814,1659,565,82.59,10,Autumn
2023-10-24,P0010,Toys,585,1075,560,67.55,15,Autumn
2023-10-25,P0010,Toys,865,1415,505,62.01,20,Autumn
2023-10-26,P0010,Toys,780,1781,639,49.94,10,Autumn
2023-10-27,P0010,Toys,643,1255,634,67.25,15,Autumn
2023-10-28,P0010,Toys,711,1394,493,45.32,20,Autumn
2023-10-29,P0010,Toys,494,1316,736,62.99,20,Autumn
2023-10-30,P0010,Toys,486,1630,558,64.74,20,Autumn
2023-10-31,P0010,Toys,332,981,519,50.43,15,Autumn
2023-11-01,P0010,Toys,337,876,825,58.16,20,Autumn
2023-11-02,P0010,Toys,248,786,386,52.9,10,Autumn
2023-11-03,P0010,Toys,687,1458,464,54.49,15,Autumn
2023-11-04,P0010,Toys,862,2006,680,54.36,20,Autumn
2023-11-05,P0010,Toys,846,1608,398,53.59,20,Autumn
2023-11-06,P0010,Toys,440,1020,481,67.54,20,Autumn
2023-11-07,P0010,Toys,272,1057,510,64.12,20,Autumn
2023-11-08,P0010,Toys,533,1067,428,59.18,20,Autumn
2023-11-09,P0010,Toys,549,1348,372,51.88,20,Autumn
2023-11-10,P0010,Toys,818,1434,713,52.57,20,Autumn
2023-11-11,P0010,Toys,788,1101,481,56.72,20,Autumn
2023-11-12,P0010,Toys,1030,1464,524,60.03,10,Autumn
2023-11-13,P0010,Toys,803,1633,425,54.62,20,Autumn
2023-11-14,P0010,Toys,429,809,586,57.2,15,Autumn
2023-11-15,P0010,Toys,300,1518,621,57.71,20,Autumn
2023-11-16,P0010,Toys,609,1294,484,79.59,20,Autumn
2023-11-17,P0010,Toys,682,1745,703,48.9,20,Autumn
2023-11-18,P0010,Toys,323,890,661,36.52,20,Autumn
2023-11-19,P0010,Toys,905,1753,342,82.22,20,Autumn
2023-11-20,P0010,Toys,882,1500,415,35.86,15,Autumn
2023-11-21,P0010,Toys,238,927,643,69.34,20,Autumn
2023-11-22,P0010,Toys,909,1929,546,60.23,20,Autumn
2023-11-23,P0010,Toys,550,1027,473,63.35,20,Autumn
2023-11-24,P0010,Toys,340,1286,453,58.06,20,Autumn
2023-11-25,P0010,Toys,755,1352,410,59.08,20,Autumn
2023-11-26,P0010,Toys,921,1688,478,65.52,20,Autumn
2023-11-27,P0010,Toys,617,1128,571,42.0,20,Autumn
2023-11-28,P0010,Toys,890,1564,342,45.79,15,Autumn
2023-11-29,P0010,Toys,1154,1875,383,49.72,15,Autumn
2023-11-30,P0010,Toys,679,1195,681,31.66,20,Autumn
2023-12-01,P0010,Toys,676,1778,567,70.28,15,Autumn
2023-12-02,P0010,Toys,1041,1236,601,46.44,20,Autumn
2023-12-03,P0010,Toys,516,1318,615,57.37,15,Autumn
2023-12-04,P0010,Toys,674,1415,490,40.58,20,Autumn
2023-12-05,P0010,Toys,1222,2013,536,65.39,20,Autumn
2023-12-06,P0010,Toys,392,1109,512,27.01,20,Autumn
2023-12-07,P0010,Toys,404,1118,580,64.18,15,Autumn
2023-12-08,P0010,Toys,727,1426,708,52.14,20,Autumn
2023-12-09,P0010,Toys,1315,1633,480,34.16,20,Autumn
2023-12-10,P0010,Toys,865,1299,819,71.96,20,Autumn
2023-12-11,P0010,Toys,377,1728,573,45.91,15,Autumn
2023-12-12,P0010,Toys,754,1265,648,65.91,15,Autumn
2023-12-13,P0010,Toys,1482,1839,540,48.43,20,Autumn
2023-12-14,P0010,Toys,1008,1841,610,53.05,20,Autumn
2023-12-15,P0010,Toys,423,1072,696,54.0,20,Autumn
2023-12-16,P0010,Toys,448,1316,675,48.67,15,Autumn
2023-12-17,P0010,Toys,304,892,369,42.32,20,Autumn
2023-12-18,P0010,Toys,1002,1511,493,46.39,20,Autumn
2023-12-19,P0010,Toys,314,1435,657,63.3,15,Autumn
2023-12-20,P0010,Toys,1023,1627,528,46.0,10,Autumn
2023-12-21,P0010,Toys,326,1234,667,68.54,20,Winter
2023-12-22,P0010,Toys,748,1389,583,48.82,20,Winter
2023-12-23,P0010,Toys,755,1330,674,48.56,15,Winter
2023-12-24,P0010,Toys,500,945,516,67.23,20,Winter
2023-12-25,P0010,Toys,822,1247,518,38.63,15,Winter
2023-12-26,P0010,Toys,317,1049,507,60.86,20,Winter
2023-12-27,P0010,Toys,275,691,480,66.62,20,Winter
2023-12-28,P0010,Toys,824,1236,568,62.29,20,Winter
2023-12-29,P0010,Toys,726,1281,752,36.17,20,Winter
2023-12-30,P0010,Toys,748,1210,677,80.8,20,Winter
2023-12-31,P0010,Toys,490,1164,379,30.69,15,Winter
2024-01-01,P0010,Toys,1112,1689,515,37.97,20,Winter
2022-01-01,P0011,Electronics,545,1249,496,51.66,10,Winter
2022-01-02,P0011,Electronics,616,1259,599,63.72,20,Winter
2022-01-03,P0011,Electronics,634,1354,445,57.22,20,Winter
2022-01-04,P0011,Electronics,512,1671,528,45.75,20,Winter
2022-01-05,P0011,Electronics,621,1798,502,51.2,10,Winter
2022-01-06,P0011,Electronics,525,1111,495,64.15,20,Winter
2022-01-07,P0011,Electronics,702,1479,434,60.78,15,Winter
2022-01-08,P0011,Electronics,765,1357,471,54.32,20,Winter
2022-01-09,P0011,Electronics,982,1853,466,63.97,20,Winter
2022-01-10,P0011,Electronics,680,2228,483,57.46,15,Winter
2022-01-11,P0011,Electronics,918,1152,719,68.0,20,Winter
2022-01-12,P0011,Electronics,764,1618,300,60.24,20,Winter
2022-01-13,P0011,Electronics,426,987,530,57.29,15,Winter
2022-01-14,P0011,Electronics,657,1428,372,61.27,20,Winter
2022-01-15,P0011,Electronics,968,1657,468,66.19,20,Winter
2022-01-16,P0011,Electronics,1123,1473,695,74.82,20,Winter
2022-01-17,P0011,Electronics,571,1486,507,51.52,10,Winter
2022-01-18,P0011,Electronics,935,1406,563,72.4,20,Winter
2022-01-19,P0011,Electronics,763,1653,776,54.59,15,Winter
2022-01-20,P0011,Electronics,750,1139,763,73.68,15,Winter
2022-01-21,P0011,Electronics,533,927,497,76.95,15,Winter
2022-01-22,P0011,Electronics,553,1391,463,67.82,20,Winter
2022-01-23,P0011,Electronics,636,1572,280,40.04,20,Winter
2022-01-24,P0011,Electronics,373,1318,522,69.8,20,Winter
2022-01-25,P0011,Electronics,356,769,514,66.4,20,Winter
2022-01-26,P0011,Electronics,346,655,578,68.17,10,Winter
2022-01-27,P0011,Electronics,654,1039,416,35.4,20,Winter
2022-01-28,P0011,Electronics,331,1414,460,45.82,20,Winter
2022-01-29,P0011,Electronics,902,1645,389,66.84,15,Winter
2022-01-30,P0011,Electronics,1003,1657,802,39.87,20,Winter
2022-01-31,P0011,Electronics,661,1196,470,62.19,20,Winter
2022-02-01,P0011,Electronics,387,1169,615,52.64,20,Winter
2022-02-02,P0011,Electronics,712,1420,499,65.02,20,Winter
2022-02-03,P0011,Electronics,511,1439,312,71.98,20,Winter
2022-02-04,P0011,Electronics,792,1210,394,69.21,20,Winter
2022-02-05,P0011,Electronics,946,1400,541,46.33,15,Winter
2022-02-06,P0011,Electronics,676,1226,658,53.59,20,Winter
2022-02-07,P0011,Electronics,545,1098,785,42.39,10,Winter
2022-02-08,P0011,Electronics,287,1355,585,62.24,10,Winter
2022-02-09,P0011,Electronics,1019,1977,743,71.64,20,Winter
2022-02-10,P0011,Electronics,890,1230,505,83.0,20,Winter
2022-02-11,P0011,Electronics,795,1416,631,32.61,20,Winter
2022-02-12,P0011,Electronics,1138,1529,701,66.58,20,Winter
2022-02-13,P0011,Electronics,580,1193,456,38.41,5,Winter
2022-02-14,P0011,Electronics,1010,1208,550,62.99,20,Winter
2022-02-15,P0011,Electronics,994,1730,324,49.8,20,Winter
2022-02-16,P0011,Electronics,581,1053,440,74.57,20,Winter
2022-02-17,P0011,Electronics,983,1557,687,57.4,20,Winter
2022-02-18,P0011,Electronics,822,1279,592,55.88,20,Winter
2022-02-19,P0011,Electronics,592,1260,591,46.58,20,Winter
2022-02-20,P0011,Electronics,653,1454,612,55.8,15,Winter
2022-02-21,P0011,Electronics,599,1660,481,47.96,20,Winter
2022-02-22,P0011,Electronics,715,1701,578,69.89,20,Winter
2022-02-23,P0011,Electronics,452,677,293,50.9,15,Winter
2022-02-24,P0011,Electronics,787,1665,625,60.25,20,Winter
2022-02-25,P0011,Electronics,413,1045,552,31.45,20,Winter
2022-02-26,P0011,Electronics,543,949,483,63.49,15,Winter
2022-02-27,P0011,Electronics,711,1296,677,67.37,15,Winter
2022-02-28,P0011,Electronics,753,1580,614,50.68,20,Winter
2022-03-01,P0011,Electronics,823,1402,601,69.93,20,Winter
2022-03-02,P0011,Electronics,718,993,581,37.39,10,Winter
2022-03-03,P0011,Electronics,897,1398,553,56.0,20,Winter
2022-03-04,P0011,Electronics,678,1324,366,55.37,15,Winter
2022-03-05,P0011,Electronics,871,1639,709,53.93,20,Winter
2022-03-06,P0011,Electronics,647,1789,475,65.85,20,Winter
2022-03-07,P0011,Electronics,861,1425,356,46.1,15,Winter
2022-03-08,P0011,Electronics,568,811,430,78.31,20,Winter
2022-03-09,P0011,Electronics,365,1138,608,72.55,15,Winter
2022-03-10,P0011,Electronics,574,1287,452,74.21,20,Winter
2022-03-11,P0011,Electronics,748,1850,429,51.98,15,Winter
2022-03-12,P0011,Electronics,513,1472,518,57.0,15,Winter
2022-03-13,P0011,Electronics,923,1617,304,57.46,20,Winter
2022-03-14,P0011,Electronics,424,1014,632,55.34,15,Winter
2022-03-15,P0011,Electronics,514,913,459,59.94,20,Winter
2022-03-16,P0011,Electronics,670,1173,478,56.53,10,Winter
2022-03-17,P0011,Electronics,665,1322,443,72.77,20,Winter
2022-03-18,P0011,Electronics,1076,1632,730,39.86,20,Winter
2022-03-19,P0011,Electronics,491,907,417,54.25,15,Winter
2022-03-20,P0011,Electronics,436,1175,637,54.06,20,Winter
2022-03-21,P0011,Electronics,501,1662,581,65.25,20,Spring
2022-03-22,P0011,Electronics,482,1603,643,49.58,20,Spring
2022-03-23,P0011,Electronics,358,1290,415,30.87,20,Spring
2022-03-24,P0011,Electronics,759,1093,611,41.87,15,Spring
2022-03-25,P0011,Electronics,835,1297,467,59.02,15,Spring
2022-03-26,P0011,Electronics,1025,1840,596,35.09,20,Spring
2022-03-27,P0011,Electronics,579,1115,669,58.74,15,Spring
2022-03-28,P0011,Electronics,480,1216,278,47.03,20,Spring
2022-03-29,P0011,Electronics,782,1596,752,73.98,15,Spring
2022-03-30,P0011,Electronics,374,1099,605,57.5,10,Spring
2022-03-31,P0011,Electronics,843,1522,432,56.17,20,Spring
2022-04-01,P0011,Electronics,281,1243,487,67.59,15,Spring
2022-04-02,P0011,Electronics,511,1444,649,67.55,20,Spring
2022-04-03,P0011,Electronics,129,1363,753,66.29,15,Spring
2022-04-04,P0011,Electronics,846,1565,675,47.81,20,Spring
2022-04-05,P0011,Electronics,422,1238,682,51.98,20,Spring
2022-04-06,P0011,Electronics,804,1381,509,57.4,20,Spring
2022-04-07,P0011,Electronics,646,1365,811,80.33,20,Spring
2022-04-08,P0011,Electronics,588,1587,528,58.81,20,Spring
2022-04-09,P0011,Electronics,1286,1732,467,58.85,20,Spring
2022-04-10,P0011,Electronics,593,1605,470,48.18,10,Spring
2022-04-11,P0011,Electronics,517,1127,530,68.01,10,Spring
2022-04-12,P0011,Electronics,382,948,346,63.25,20,Spring
2022-04-13,P0011,Electronics,384,1383,445,53.84,20,Spring
2022-04-14,P0011,Electronics,624,1290,402,71.16,15,Spring
2022-04-15,P0011,Electronics,600,1178,572,55.49,15,Spring
2022-04-16,P0011,Electronics,461,1035,725,68.98,15,Spring
2022-04-17,P0011,Electronics,408,1214,453,71.77,20,Spring
2022-04-18,P0011,Electronics,830,1449,565,35.16,20,Spring
2022-04-19,P0011,Electronics,856,1204,703,59.19,15,Spring
2022-04-20,P0011,Electronics,690,1660,584,43.65,20,Spring
2022-04-21,P0011,Electronics,430,1214,599,61.25,20,Spring
2022-04-22,P0011,Electronics,487,986,533,55.67,20,Spring
2022-04-23,P0011,Electronics,661,1557,475,58.23,20,Spring
2022-04-24,P0011,Electronics,930,1594,758,56.4,20,Spring
2022-04-25,P0011,Electronics,467,1055,342,51.76,20,Spring
2022-04-26,P0011,Electronics,396,1641,387,50.09,20,Spring
2022-04-27,P0011,Electronics,493,1100,563,52.33,20,Spring
2022-04-28,P0011,Electronics,712,1551,615,72.03,20,Spring
2022-04-29,P0011,Electronics,730,1620,554,56.58,20,Spring
2022-04-30,P0011,Electronics,633,1611,502,53.96,5,Spring
2022-05-01,P0011,Electronics,940,1372,441,70.24,20,Spring
2022-05-02,P0011,Electronics,295,1543,678,39.77,20,Spring
2022-05-03,P0011,Electronics,731,1206,665,40.11,15,Spring
2022-05-04,P0011,Electronics,379,1695,443,66.43,20,Spring
2022-05-05,P0011,Electronics,815,1513,794,53.05,10,Spring
2022-05-06,P0011,Electronics,679,1221,588,56.59,20,Spring
2022-05-07,P0011,Electronics,583,1618,602,57.1,5,Spring
2022-05-08,P0011,Electronics,1130,1623,402,54.13,20,Spring
2022-05-09,P0011,Electronics,598,972,718,49.87,20,Spring
2022-05-10,P0011,Electronics,192,1651,630,53.72,15,Spring
2022-05-11,P0011,Electronics,659,952,617,54.73,15,Spring
2022-05-12,P0011,Electronics,683,1273,636,60.33,20,Spring
2022-05-13,P0011,Electronics,593,1250,612,68.48,15,Spring
2022-05-14,P0011,Electronics,979,1200,499,62.18,15,Spring
2022-05-15,P0011,Electronics,874,1236,647,47.87,10,Spring
2022-05-16,P0011,Electronics,1107,1327,647,54.59,20,Spring
2022-05-17,P0011,Electronics,681,1062,551,43.7,20,Spring
2022-05-18,P0011,Electronics,880,1192,493,47.09,20,Spring
2022-05-19,P0011,Electronics,292,984,632,54.51,20,Spring
2022-05-20,P0011,Electronics,95,1256,466,64.79,15,Spring
2022-05-21,P0011,Electronics,436,1418,751,68.09,20,Spring
2022-05-22,P0011,Electronics,1101,1746,722,48.76,20,Spring
2022-05-23,P0011,Electronics,845,1426,599,53.98,15,Spring
2022-05-24,P0011,Electronics,711,1351,493,51.21,15,Spring
2022-05-25,P0011,Electronics,657,1132,293,58.42,20,Spring
2022-05-26,P0011,Electronics,652,1650,804,49.42,20,Spring
2022-05-27,P0011,Electronics,372,1085,545,49.69,15,Spring
2022-05-28,P0011,Electronics,434,999,595,56.23,20,Spring
2022-05-29,P0011,Electronics,790,1233,684,40.95,20,Spring
2022-05-30,P0011,Electronics,800,1232,454,80.34,15,Spring
2022-05-31,P0011,Electronics,757,1746,577,73.08,15,Spring
2022-06-01,P0011,Electronics,955,1506,645,68.64,15,Spring
2022-06-02,P0011,Electronics,661,914,465,68.12,20,Spring
2022-06-03,P0011,Electronics,878,1532,488,56.46,20,Spring
2022-06-04,P0011,Electronics,1133,1601,744,62.05,15,Spring
2022-06-05,P0011,Electronics,728,1502,269,52.41,15,Spring
2022-06-06,P0011,Electronics,769,1878,456,57.48,20,Spring
2022-06-07,P0011,Electronics,598,1612,606,60.06,20,Spring
2022-06-08,P0011,Electronics,197,1079,652,57.9,20,Spring
2022-06-09,P0011,Electronics,655,1248,358,76.26,15,Spring
2022-06-10,P0011,Electronics,1068,1540,756,46.59,20,Spring
2022-06-11,P0011,Electronics,781,1536,737,62.37,15,Spring
2022-06-12,P0011,Electronics,522,1332,557,66.98,20,Spring
2022-06-13,P0011,Electronics,772,1144,519,45.39,10,Spring
2022-06-14,P0011,Electronics,701,1191,666,42.51,20,Spring
2022-06-15,P0011,Electronics,484,1688,477,48.42,20,Spring
2022-06-16,P0011,Electronics,381,1243,554,59.46,5,Spring
2022-06-17,P0011,Electronics,824,1785,659,59.25,20,Spring
2022-06-18,P0011,Electronics,455,1839,413,56.19,10,Spring
2022-06-19,P0011,Electronics,1039,1840,422,55.67,20,Spring
2022-06-20,P0011,Electronics,688,1920,534,30.32,15,Spring
2022-06-21,P0011,Electronics,823,1561,710,67.06,20,Summer
2022-06-22,P0011,Electronics,593,1219,597,80.63,20,Summer
2022-06-23,P0011,Electronics,821,1357,367,53.15,15,Summer
2022-06-24,P0011,Electronics,628,1503,585,81.48,20,Summer
2022-06-25,P0011,Electronics,684,1589,490,64.65,20,Summer
2022-06-26,P0011,Electronics,652,1635,655,82.03,20,Summer
2022-06-27,P0011,Electronics,850,1151,583,61.35,20,Summer
2022-06-28,P0011,Electronics,697,1309,566,66.72,20,Summer
2022-06-29,P0011,Electronics,738,1808,556,48.76,10,Summer
2022-06-30,P0011,Electronics,1314,1936,664,53.61,20,Summer
2022-07-01,P0011,Electronics,614,1077,618,39.09,20,Summer
2022-07-02,P0011,Electronics,718,1289,548,31.85,20,Summer
2022-07-03,P0011,Electronics,594,1424,574,72.7,15,Summer
2022-07-04,P0011,Electronics,568,1353,497,66.88,20,Summer
2022-07-05,P0011,Electronics,688,1053,545,59.55,20,Summer
2022-07-06,P0011,Electronics,438,1181,423,65.14,10,Summer
